Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
NEWTON 18,"1,228,000",613.55,"2,001",May-22,NEWTON ROAD,Resale,Strata,57,"21,544",-,Apartment,1,Freehold,11,Core Central Region,21 to 25
THE WOODLEIGH RESIDENCES,"2,462,000","1,119.46","2,199",May-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"23,673",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
VERTICUS,"1,552,000",699.66,"2,218",May-22,JALAN KEMAMAN,New Sale,Strata,65,"23,877",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
VERTICUS,"1,558,000",699.66,"2,227",May-22,JALAN KEMAMAN,New Sale,Strata,65,"23,969",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
VERTICUS,"1,678,000",753.48,"2,227",May-22,JALAN KEMAMAN,New Sale,Strata,70,"23,971",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
E MAISON,"1,370,000",904.18,"1,515",May-22,BRADDELL ROAD,Resale,Strata,84,"16,310",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
BARTLEY RIDGE,"745,000",495.14,"1,505",May-22,MOUNT VERNON ROAD,Resale,Strata,46,"16,196",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
MYRA,"1,086,000",473.62,"2,293",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"24,682",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
MYRA,"1,103,000",473.62,"2,329",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"25,068",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
PARC ESTA,"1,300,000",699.66,"1,858",May-22,SIMS AVENUE,Sub Sale,Strata,65,"20,000",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
NIN RESIDENCE,"747,000",484.38,"1,542",May-22,PHENG GECK AVENUE,Resale,Strata,45,"16,600",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"805,000",441.32,"1,824",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"19,634",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"1,250,000",785.77,"1,591",May-22,SIMS DRIVE,Resale,Strata,73,"17,123",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
TRE RESIDENCES,"1,468,000",947.23,"1,550",May-22,GEYLANG EAST AVENUE 1,Resale,Strata,88,"16,682",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
PAVILION 11,"1,850,000",958,"1,931",May-22,AKYAB ROAD,Resale,Strata,89,"20,787",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
THE ANSLEY,"1,650,000","1,087.16","1,518",May-22,MANDALAY ROAD,Resale,Strata,101,"16,337",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
L'VIV,"2,100,000","1,001.05","2,098",May-22,NEWTON ROAD,Resale,Strata,93,"22,581",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
VERTICUS,"1,527,000",699.66,"2,182",May-22,JALAN KEMAMAN,New Sale,Strata,65,"23,492",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
MYRA,"1,029,000",473.62,"2,173",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"23,386",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
ONE DUSUN RESIDENCES,"830,000",484.38,"1,714",May-22,JALAN DUSUN,Resale,Strata,45,"18,444",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
LE REGAL,"720,000",688.9,"1,045",May-22,GEYLANG ROAD,Resale,Strata,64,"11,250",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
WATERBANK AT DAKOTA,"1,050,000",624.31,"1,682",May-22,DAKOTA CRESCENT,Resale,Strata,58,"18,103",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
URBAN TREASURES,"1,289,500",645.84,"1,997",May-22,JALAN EUNOS,New Sale,Strata,60,"21,492",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
MORI,"1,730,000",958,"1,806",May-22,GUILLEMARD ROAD,New Sale,Strata,89,"19,438",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,701,000",742.72,"2,290",May-22,BIDADARI PARK DRIVE,New Sale,Strata,69,"24,652",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
RIVERBAY,"715,000",516.67,"1,384",May-22,MAR THOMA ROAD,Resale,Strata,48,"14,896",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"2,321,000","1,076.4","2,156",May-22,BIDADARI PARK DRIVE,New Sale,Strata,100,"23,210",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
VERTICUS,"1,488,000",699.66,"2,127",May-22,JALAN KEMAMAN,New Sale,Strata,65,"22,892",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
VERTICUS,"1,521,000",699.66,"2,174",May-22,JALAN KEMAMAN,New Sale,Strata,65,"23,400",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE ANSLEY,"1,100,000",731.95,"1,503",May-22,MANDALAY ROAD,Resale,Strata,68,"16,176",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
BARTLEY RIDGE,"1,208,888",764.24,"1,582",May-22,MOUNT VERNON ROAD,Resale,Strata,71,"17,027",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
TROPIKA EAST,"668,000",441.32,"1,514",May-22,FOO KIM LIN ROAD,Resale,Strata,41,"16,293",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
SENNETT RESIDENCE,"1,392,888",893.41,"1,559",May-22,PHENG GECK AVENUE,Resale,Strata,83,"16,782",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
THE GLYNDEBOURNE,"7,380,000","3,541.36","2,084",May-22,TREVOSE CRESCENT,Resale,Strata,329,"22,432",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARC ESTA,"1,740,000",925.7,"1,880",May-22,SIMS AVENUE,Sub Sale,Strata,86,"20,233",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
ZEDGE,"1,390,000",861.12,"1,614",May-22,AKYAB ROAD,Resale,Strata,80,"17,375",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
EIGHT RIVERSUITES,"1,467,000",936.47,"1,567",May-22,WHAMPOA EAST,Resale,Strata,87,"16,862",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
NESS,"741,000",570.49,"1,299",May-22,LORONG 32 GEYLANG,Resale,Strata,53,"13,981",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PRIMEDGE,"1,150,000",904.18,"1,272",May-22,LORONG 34 GEYLANG,Resale,Strata,84,"13,690",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
EDENZ SUITES,"598,000",441.32,"1,355",May-22,LORONG 28 GEYLANG,Resale,Strata,41,"14,585",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"2,050,000","1,194.8","1,716",May-22,PHENG GECK AVENUE,Resale,Strata,111,"18,468",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,11 to 15
ALEGRIA,"1,050,000",667.37,"1,573",May-22,THOMSON ROAD,Resale,Strata,62,"16,935",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"3,217,000","1,474.67","2,182",May-22,BIDADARI PARK DRIVE,New Sale,Strata,137,"23,482",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PEAK RESIDENCE,"1,973,500",828.83,"2,381",May-22,THOMSON ROAD,New Sale,Strata,77,"25,630",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
35 GILSTEAD,"3,388,000","1,646.89","2,057",May-22,GILSTEAD ROAD,New Sale,Strata,153,"22,144",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
CUBE 8,"1,500,000",893.41,"1,679",May-22,THOMSON ROAD,Resale,Strata,83,"18,072",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
CUBE 8,"1,538,000",904.18,"1,701",May-22,THOMSON ROAD,Resale,Strata,84,"18,310",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
FYVE DERBYSHIRE,"1,709,000",656.6,"2,603",May-22,DERBYSHIRE ROAD,New Sale,Strata,61,"28,016",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
DOMUS,"816,000",473.62,"1,723",May-22,IRRAWADDY ROAD,Resale,Strata,44,"18,545",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
MYRA,"1,075,000",473.62,"2,270",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"24,432",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
NINETEEN SHELFORD ROAD,"1,690,000",861.12,"1,963",May-22,SHELFORD ROAD,Resale,Strata,80,"21,125",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
EIGHT RIVERSUITES,"2,138,000","2,142.04",998,May-22,WHAMPOA EAST,Resale,Strata,199,"10,744",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
TREVISTA,"1,840,000","1,130.22","1,628",May-22,LORONG 3 TOA PAYOH,Resale,Strata,105,"17,524",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,16 to 20
LEICESTER SUITES,"765,000",452.09,"1,692",May-22,LEICESTER ROAD,Resale,Strata,42,"18,214",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
ADRIA,"2,568,000","1,205.57","2,130",May-22,DERBYSHIRE ROAD,Resale,Strata,112,"22,929",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
SOLEIL @ SINARAN,"1,840,000",936.47,"1,965",May-22,SINARAN DRIVE,Resale,Strata,87,"21,149",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,26 to 30
VERTICUS,"1,533,000",699.66,"2,191",May-22,JALAN KEMAMAN,New Sale,Strata,65,"23,585",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
VERTICUS,"1,539,000",699.66,"2,200",May-22,JALAN KEMAMAN,New Sale,Strata,65,"23,677",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
MYRA,"1,049,000",473.62,"2,215",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"23,841",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
PULLMAN RESIDENCES NEWTON,"3,569,000","1,280.92","2,786",May-22,DUNEARN ROAD,New Sale,Strata,119,"29,992",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
MORI,"1,746,000",979.52,"1,782",May-22,GUILLEMARD ROAD,New Sale,Strata,91,"19,187",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MORI,"1,387,000",721.19,"1,923",May-22,GUILLEMARD ROAD,New Sale,Strata,67,"20,701",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
VERTICUS,"1,658,000",753.48,"2,200",May-22,JALAN KEMAMAN,New Sale,Strata,70,"23,686",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
MYRA,"1,060,000",473.62,"2,238",May-22,MEYAPPA CHETTIAR ROAD,New Sale,Strata,44,"24,091",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
URBAN TREASURES,"1,327,400",645.84,"2,055",May-22,JALAN EUNOS,New Sale,Strata,60,"22,123",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
VERTICUS,"1,514,000",699.66,"2,164",May-22,JALAN KEMAMAN,New Sale,Strata,65,"23,292",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,250,000",850.36,"1,470",May-22,MOUNT VERNON ROAD,Resale,Strata,79,"15,823",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
CASSIA EDGE,"1,442,000","1,237.86","1,165",May-22,GUILLEMARD ROAD,Resale,Strata,115,"12,539",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
368 THOMSON,"1,620,000",871.88,"1,858",May-22,THOMSON ROAD,Resale,Strata,81,"20,000",-,Condominium,1,Freehold,11,Core Central Region,31 to 35
GUILLEMARD EDGE,"650,000",409.03,"1,589",May-22,LORONG 30 GEYLANG,Resale,Strata,38,"17,105",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MILLAGE,"730,000",441.32,"1,654",May-22,CHANGI ROAD,Resale,Strata,41,"17,805",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"1,480,000",882.65,"1,677",May-22,DAKOTA CRESCENT,Resale,Strata,82,"18,049",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,075,000",581.26,"1,849",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"19,907",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THE ARTE,"3,008,000","1,872.94","1,606",May-22,JALAN RAJA UDANG,Resale,Strata,174,"17,287",-,Condominium,1,Freehold,12,Rest of Central Region,26 to 30
TRE RESIDENCES,"1,460,000",947.23,"1,541",May-22,GEYLANG EAST AVENUE 1,Resale,Strata,88,"16,591",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
VA RESIDENCES,"900,000",624.31,"1,442",May-22,BOON TECK ROAD,Resale,Strata,58,"15,517",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,270,000","1,130.22","1,124",May-22,KIM KEAT CLOSE,Resale,Strata,105,"12,095",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
ONE DUSUN RESIDENCES,"1,140,000",667.37,"1,708",May-22,JALAN DUSUN,Resale,Strata,62,"18,387",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
THE POIZ RESIDENCES,"753,288",419.8,"1,794",May-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"19,315",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,400,000",667.37,"2,098",May-22,PAYA LEBAR ROAD,Sub Sale,Strata,62,"22,581",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,280,000",807.3,"1,586",May-22,WHAMPOA EAST,Resale,Strata,75,"17,067",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
BIRMINGHAM MANSIONS,"1,950,000","1,065.64","1,830",May-22,THOMSON ROAD,Resale,Strata,99,"19,697",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
KIM KEAT GARDENS,"1,255,000","1,323.97",948,May-22,KIM KEAT ROAD,Resale,Strata,123,"10,203",-,Apartment,1,99 yrs lease commencing from 2001,12,Rest of Central Region,06 to 10
OLEANDER TOWERS,"1,413,888","1,151.75","1,228",May-22,LORONG 1 TOA PAYOH,Resale,Strata,107,"13,214",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,11 to 15
PARK COLONIAL,"1,900,000",936.47,"2,029",May-22,WOODLEIGH LANE,Sub Sale,Strata,87,"21,839",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
URBAN TREASURES,"1,282,210",645.84,"1,985",May-22,JALAN EUNOS,New Sale,Strata,60,"21,370",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
URBAN TREASURES,"1,294,580",645.84,"2,004",May-22,JALAN EUNOS,New Sale,Strata,60,"21,576",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
AMANINDA,"2,250,000","1,280.92","1,757",May-22,THOMSON ROAD,Resale,Strata,119,"18,908",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
CENTRA HEIGHTS,"730,000",462.85,"1,577",May-22,SIMS AVENUE,Resale,Strata,43,"16,977",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SOLEIL @ SINARAN,"3,050,000","1,485.43","2,053",May-22,SINARAN DRIVE,Resale,Strata,138,"22,101",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,21 to 25
THE WATERINA,"1,560,000","1,097.93","1,421",May-22,LORONG 40 GEYLANG,Resale,Strata,102,"15,294",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"930,000",452.09,"2,057",May-22,SIMS AVENUE,Sub Sale,Strata,42,"22,143",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
NADIA MANSIONS,"2,980,000","2,281.97","1,306",May-22,AH HOOD ROAD,Resale,Strata,212,"14,057",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE WATER EDGE,"778,000",538.2,"1,446",May-22,LORONG 38 GEYLANG,Resale,Strata,50,"15,560",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE VIRIDIAN,"3,600,000","3,326.08","1,082",May-22,JALAN AMPAS,Resale,Strata,309,"11,650",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
THE TRE VER,"840,000",495.14,"1,696",May-22,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"18,261",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
SANT RITZ,"1,650,000","1,097.93","1,503",May-22,PHENG GECK AVENUE,Resale,Strata,102,"16,176",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
THE TRE VER,"1,130,000",624.31,"1,810",May-22,POTONG PASIR AVENUE 1,Sub Sale,Strata,58,"19,483",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
DE PARADISO,"1,300,000",904.18,"1,438",May-22,MARTABAN ROAD,Resale,Strata,84,"15,476",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
HILLCREST ARCADIA,"1,260,000",914.94,"1,377",May-22,ARCADIA ROAD,Resale,Strata,85,"14,824",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
THE MARQUE @ IRRAWADDY,"1,280,000",882.65,"1,450",May-22,SHAN ROAD,Resale,Strata,82,"15,610",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
L'VIV,"1,288,888",613.55,"2,101",May-22,NEWTON ROAD,Resale,Strata,57,"22,612",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
TREASURES@G19,"563,000",387.5,"1,453",May-22,LORONG 19 GEYLANG,Resale,Strata,36,"15,639",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ASTORIA PARK,"1,355,000","1,313.21","1,032",May-22,LORONG MYDIN,Resale,Strata,122,"11,107",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
GOLDHILL TOWERS,"3,060,000","1,550.02","1,974",May-22,GOLDHILL AVENUE,Resale,Strata,144,"21,250",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"3,418,000","1,474.67","2,318",May-22,BIDADARI PARK DRIVE,New Sale,Strata,137,"24,949",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,372,000","1,119.46","2,119",May-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"22,808",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"2,592,000","1,119.46","2,315",May-22,BIDADARI PARK DRIVE,New Sale,Strata,104,"24,923",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
35 GILSTEAD,"2,454,665",925.7,"2,652",May-22,GILSTEAD ROAD,New Sale,Strata,86,"28,543",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
URBAN TREASURES,"1,772,830",882.65,"2,009",May-22,JALAN EUNOS,New Sale,Strata,82,"21,620",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
URBAN TREASURES,"1,303,860",645.84,"2,019",May-22,JALAN EUNOS,New Sale,Strata,60,"21,731",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
URBAN TREASURES,"1,334,780",645.84,"2,067",May-22,JALAN EUNOS,New Sale,Strata,60,"22,246",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
MORI,"1,770,000",990.29,"1,787",May-22,GUILLEMARD ROAD,New Sale,Strata,92,"19,239",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
URBAN TREASURES,"1,288,400",645.84,"1,995",Apr-22,JALAN EUNOS,New Sale,Strata,60,"21,473",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
VERTICUS,"1,482,000",699.66,"2,118",Apr-22,JALAN KEMAMAN,New Sale,Strata,65,"22,800",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
VERTICUS,"1,437,000",635.08,"2,263",Apr-22,JALAN KEMAMAN,New Sale,Strata,59,"24,356",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
THE WOODLEIGH RESIDENCES,"1,817,000",850.36,"2,137",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,79,"23,000",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PEAK RESIDENCE,"2,556,800","1,087.16","2,352",Apr-22,THOMSON ROAD,New Sale,Strata,101,"25,315",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,897,000",958,"1,980",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,89,"21,315",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,934,000","1,280.92","2,291",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,119,"24,655",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,950,000","1,937.52","1,006",Apr-22,SIMS AVENUE,Resale,Strata,180,"10,833",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"3,650,000","3,875.04",942,Apr-22,SIMS AVENUE,Resale,Strata,360,"10,139",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MELOSA,"625,000",430.56,"1,452",Apr-22,LORONG 28 GEYLANG,Resale,Strata,40,"15,625",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"2,048,000","1,184.04","1,730",Apr-22,MEYAPPA CHETTIAR ROAD,Resale,Strata,110,"18,618",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THOMSON 800,"2,408,888","1,399.32","1,721",Apr-22,THOMSON ROAD,Resale,Strata,130,"18,530",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
GRANDLINK SQUARE,"1,600,000","1,388.56","1,152",Apr-22,GUILLEMARD ROAD,Resale,Strata,129,"12,403",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE ALCOVE,"1,200,000","1,377.79",871,Apr-22,LORONG 27 GEYLANG,Resale,Strata,128,"9,375",-,Apartment,1,99 yrs lease commencing from 2000,14,Rest of Central Region,01 to 05
PARK 1 SUITES,"956,000",602.78,"1,586",Apr-22,LORONG 40 GEYLANG,Resale,Strata,56,"17,071",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
MOONSTONE RESIDENCES,"1,475,000","1,237.86","1,192",Apr-22,MOONSTONE LANE,Resale,Strata,115,"12,826",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,720,000","1,033.34","1,664",Apr-22,SIMS DRIVE,Resale,Strata,96,"17,917",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
SUITES 28,"655,000",505.91,"1,295",Apr-22,LORONG 30 GEYLANG,Resale,Strata,47,"13,936",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"900,000",452.09,"1,991",Apr-22,SIMS AVENUE,Sub Sale,Strata,42,"21,429",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,650,000","1,033.34","1,597",Apr-22,MOUNT VERNON ROAD,Resale,Strata,96,"17,188",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,350,000",645.84,"2,090",Apr-22,PAYA LEBAR ROAD,Sub Sale,Strata,60,"22,500",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
SHELFORD SUITES,"2,540,000","1,367.03","1,858",Apr-22,SHELFORD ROAD,Resale,Strata,127,"20,000",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,978,000","1,280.92","2,325",Apr-22,BIDADARI PARK DRIVE,New Sale,Strata,119,"25,025",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
ADAM PARK CONDOMINIUM,"2,708,888","1,743.77","1,553",Apr-22,ADAM ROAD,Resale,Strata,162,"16,722",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
BELLA VISTA,"803,000",592.02,"1,356",Apr-22,SOMMERVILLE ROAD,Resale,Strata,55,"14,600",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
VERTICUS,"1,673,000",753.48,"2,220",Apr-22,JALAN KEMAMAN,New Sale,Strata,70,"23,900",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
BARTLEY RIDGE,"780,000",495.14,"1,575",Apr-22,MOUNT VERNON ROAD,Resale,Strata,46,"16,957",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
18 SHELFORD,"3,810,000","2,088.22","1,825",Apr-22,SHELFORD ROAD,Resale,Strata,194,"19,639",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE VERVE,"1,038,000",818.06,"1,269",Apr-22,JALAN RAJAH,Resale,Strata,76,"13,658",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SILVERSCAPE,"620,000",409.03,"1,516",Apr-22,LORONG 32 GEYLANG,Resale,Strata,38,"16,316",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SUNNY SPRING,"1,500,000","1,194.8","1,255",Apr-22,LORONG 40 GEYLANG,Resale,Strata,111,"13,514",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
STARVILLE,"1,600,000","1,216.33","1,315",Apr-22,LENGKONG TIGA,Resale,Strata,113,"14,159",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
BOUGAINVILLA APARTMENTS,"950,000",979.52,970,Apr-22,LORONG 19 GEYLANG,Resale,Strata,91,"10,440",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,200,000",731.95,"1,639",Apr-22,MOUNT VERNON ROAD,Resale,Strata,68,"17,647",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
STARVILLE,"1,450,000","1,237.86","1,171",Apr-22,LENGKONG TIGA,Resale,Strata,115,"12,609",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
10 EVELYN,"3,350,000","1,431.61","2,340",Apr-22,EVELYN ROAD,New Sale,Strata,133,"25,188",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
