Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE CASCADIA,"2,000,000","1,173.28","1,705",Jan-20,BUKIT TIMAH ROAD,Resale,Strata,109,"18,349",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
J COURT,"1,050,000","1,184.04",887,Jan-20,LORONG J TELOK KURAU,Resale,Strata,110,"9,545",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE ODEON KATONG,"780,000",581.26,"1,342",Jan-20,EAST COAST ROAD,Resale,Strata,54,"14,444",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"954,112",678.13,"1,407",Jan-20,TAMPINES LANE,New Sale,Strata,63,"15,145",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
JADESCAPE,"3,171,800","2,098.98","1,511",Jan-20,SHUNFU ROAD,New Sale,Strata,195,"16,266",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
THE SPRINGBLOOM,"1,135,000","1,130.22","1,004",Jan-20,SERANGOON AVENUE 3,Resale,Strata,105,"10,810",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
GRANDEUR 8,"1,613,000","1,453.14","1,110",Jan-20,ANG MO KIO CENTRAL 3,Resale,Strata,135,"11,948",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
THE JOVELL,"677,500",527.44,"1,285",Jan-20,FLORA DRIVE,New Sale,Strata,49,"13,827",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"685,112",462.85,"1,480",Jan-20,TAMPINES LANE,New Sale,Strata,43,"15,933",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
BEDOK COURT,"1,800,000","2,271.2",793,Jan-20,BEDOK SOUTH AVENUE 3,Resale,Strata,211,"8,531",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"798,112",581.26,"1,373",Jan-20,TAMPINES LANE,New Sale,Strata,54,"14,780",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THOMSON THREE,"1,828,000","1,259.39","1,451",Jan-20,BRIGHT HILL DRIVE,Resale,Strata,117,"15,624",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"832,112",592.02,"1,406",Jan-20,TAMPINES LANE,New Sale,Strata,55,"15,129",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"965,112",678.13,"1,423",Jan-20,TAMPINES LANE,New Sale,Strata,63,"15,319",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE INFLORA,"515,000",462.85,"1,113",Jan-20,FLORA DRIVE,Resale,Strata,43,"11,977",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
LA FIESTA,"1,290,000","1,001.05","1,289",Jan-20,SENGKANG SQUARE,Resale,Strata,93,"13,871",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SEASONS VIEW,"1,309,000","1,140.98","1,147",Jan-20,PEMIMPIN DRIVE,Resale,Strata,106,"12,349",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,16 to 20
CASA AL MARE,"768,000",473.62,"1,622",Jan-20,JALAN LOYANG BESAR,New Sale,Strata,44,"17,455",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
THE TEMBUSU,"1,880,000","1,216.33","1,546",Jan-20,TAMPINES ROAD,Resale,Strata,113,"16,637",-,Condominium,1,Freehold,19,Outside Central Region,06 to 10
PRESTIGE RESIDENCE,"758,000",645.84,"1,174",Jan-20,LORONG G TELOK KURAU,Resale,Strata,60,"12,633",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TRESALVEO,"850,000",602.78,"1,410",Jan-20,MARYMOUNT TERRACE,Resale,Strata,56,"15,179",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
BAYWATER,"1,410,000","1,291.68","1,092",Jan-20,BEDOK RESERVOIR ROAD,Resale,Strata,120,"11,750",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,11 to 15
SEVENTY SAINT PATRICK'S,"2,180,000","1,280.92","1,702",Jan-20,ST. PATRICK'S ROAD,Resale,Strata,119,"18,319",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"898,000",710.42,"1,264",Jan-20,UPPER SERANGOON VIEW,Sub Sale,Strata,66,"13,606",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE QUARTZ,"1,200,000","1,173.28","1,023",Jan-20,COMPASSVALE BOW,Resale,Strata,109,"11,009",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
SKY VUE,"1,250,000",678.13,"1,843",Jan-20,BISHAN STREET 15,Resale,Strata,63,"19,841",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
HEDGES PARK CONDOMINIUM,"1,234,000","1,345.5",917,Jan-20,FLORA DRIVE,Resale,Strata,125,"9,872",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
REGENTVILLE,"835,000","1,151.75",725,Jan-20,HOUGANG STREET 92,Resale,Strata,107,"7,804",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
AURA 83,"1,310,000","1,119.46","1,170",Jan-20,DUKU ROAD,Resale,Strata,104,"12,596",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
OASIS @ ELIAS,"1,015,000","1,248.62",813,Jan-20,ELIAS ROAD,Resale,Strata,116,"8,750",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE GARDEN RESIDENCES,"1,323,600","1,033.34","1,281",Jan-20,SERANGOON NORTH VIEW,New Sale,Strata,96,"13,788",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
JADESCAPE,"2,700,000","1,646.89","1,639",Jan-20,SHUNFU ROAD,New Sale,Strata,153,"17,647",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"1,391,112","1,011.82","1,375",Jan-20,TAMPINES LANE,New Sale,Strata,94,"14,799",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,150,000",731.95,"1,571",Jan-20,SERANGOON NORTH AVENUE 1,New Sale,Strata,68,"16,912",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
FERRARIA PARK CONDOMINIUM,"922,000","1,022.58",902,Jan-20,FLORA DRIVE,Resale,Strata,95,"9,705",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"901,112",678.13,"1,329",Jan-20,TAMPINES LANE,New Sale,Strata,63,"14,303",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
JADESCAPE,"1,174,000",645.84,"1,818",Jan-20,SHUNFU ROAD,New Sale,Strata,60,"19,567",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
MEYER MANSION,"2,978,300","1,108.69","2,686",Jan-20,MEYER ROAD,New Sale,Strata,103,"28,916",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
TREASURE AT TAMPINES,"839,112",592.02,"1,417",Jan-20,TAMPINES LANE,New Sale,Strata,55,"15,257",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
SIGLAP V,"825,000",796.54,"1,036",Jan-20,FIRST STREET,Resale,Strata,74,"11,149",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CLEARWATER,"1,150,000","1,227.1",937,Jan-20,BEDOK RESERVOIR VIEW,Resale,Strata,114,"10,088",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
PALMERA RESIDENCE,"1,605,000","1,420.85","1,130",Jan-20,LORONG N TELOK KURAU,Resale,Strata,132,"12,159",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LA FIESTA,"1,500,000","1,367.03","1,097",Jan-20,SENGKANG SQUARE,Resale,Strata,127,"11,811",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
Q BAY RESIDENCES,"1,338,000","1,162.51","1,151",Jan-20,TAMPINES STREET 86,Resale,Strata,108,"12,389",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
D'HIRO@HILLSIDE,"1,220,000","1,119.46","1,090",Jan-20,HILLSIDE DRIVE,Resale,Strata,104,"11,731",-,Apartment,1,999 yrs lease commencing from 1876,19,Outside Central Region,01 to 05
SEASONS VIEW,"1,000,000",968.76,"1,032",Jan-20,PEMIMPIN DRIVE,Resale,Strata,90,"11,111",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,01 to 05
ELIAS GREEN,"1,025,000","1,528.49",671,Jan-20,ELIAS GREEN,Resale,Strata,142,"7,218",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"873,000","1,001.05",872,Jan-20,FLORA DRIVE,Resale,Strata,93,"9,387",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
VIEW AT KISMIS,"1,210,000",710.42,"1,703",Jan-20,LORONG KISMIS,New Sale,Strata,66,"18,333",-,Apartment,1,99 yrs lease commencing from 2019,21,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"1,421,112","1,033.34","1,375",Jan-20,TAMPINES LANE,New Sale,Strata,96,"14,803",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"807,000",538.2,"1,499",Jan-20,SERANGOON NORTH AVENUE 1,New Sale,Strata,50,"16,140",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
STADIA,"1,000,000",861.12,"1,161",Jan-20,YIO CHU KANG ROAD,Resale,Strata,80,"12,500",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,293,000",850.36,"1,521",Jan-20,SERANGOON NORTH AVENUE 1,New Sale,Strata,79,"16,367",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
OASIS @ ELIAS,"780,000",979.52,796,Jan-20,ELIAS ROAD,Resale,Strata,91,"8,571",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,367,112","1,033.34","1,323",Jan-20,TAMPINES LANE,New Sale,Strata,96,"14,241",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
WATERFRONT ISLE,"1,750,000","1,377.79","1,270",Jan-20,BEDOK RESERVOIR ROAD,Resale,Strata,128,"13,672",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
COSTA DEL SOL,"1,760,000","1,474.67","1,193",Jan-20,BAYSHORE ROAD,Resale,Strata,137,"12,847",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,370,000","1,194.8","1,147",Jan-20,TANAH MERAH KECHIL AVENUE,Resale,Strata,111,"12,342",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
STRATUM,"862,000",958,900,Jan-20,ELIAS ROAD,Resale,Strata,89,"9,685",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
PARC KOMO,"1,523,000","1,001.05","1,521",Jan-20,UPPER CHANGI ROAD NORTH,New Sale,Strata,93,"16,376",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
ELIAS GREEN,"1,080,000","1,517.72",712,Jan-20,ELIAS GREEN,Resale,Strata,141,"7,660",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,01 to 05
MIDTOWN RESIDENCES,"855,000",645.84,"1,324",Jan-20,UPPER SERANGOON ROAD,Resale,Strata,60,"14,250",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
CHANGI RISE CONDOMINIUM,"825,000","1,130.22",730,Jan-20,SIMEI RISE,Resale,Strata,105,"7,857",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
THE VIEW @ MEYER,"1,208,000",667.37,"1,810",Jan-20,MEYER ROAD,Resale,Strata,62,"19,484",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE MINTON,"1,350,000","1,216.33","1,110",Jan-20,HOUGANG STREET 11,Resale,Strata,113,"11,947",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
LIVIA,"1,360,000","1,539.25",884,Jan-20,PASIR RIS GROVE,Resale,Strata,143,"9,510",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
CRESCENDO PARK,"1,700,000","1,345.5","1,263",Jan-20,JALAN TUA KONG,Resale,Strata,125,"13,600",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,300,000","1,345.5",966,Jan-20,SENGKANG EAST AVENUE,Resale,Strata,125,"10,400",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SIGNATURE PARK,"1,260,000","1,044.11","1,207",Jan-20,TOH TUCK ROAD,Resale,Strata,97,"12,990",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE GARDEN RESIDENCES,"888,880",613.55,"1,449",Jan-20,SERANGOON NORTH VIEW,New Sale,Strata,57,"15,594",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
JADESCAPE,"2,110,100","1,259.39","1,675",Jan-20,SHUNFU ROAD,New Sale,Strata,117,"18,035",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"1,355,112","1,011.82","1,339",Jan-20,TAMPINES LANE,New Sale,Strata,94,"14,416",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"863,112",656.6,"1,315",Jan-20,TAMPINES LANE,New Sale,Strata,61,"14,149",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,353,112","1,011.82","1,337",Jan-20,TAMPINES LANE,New Sale,Strata,94,"14,395",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
JADESCAPE,"1,168,900",645.84,"1,810",Jan-20,SHUNFU ROAD,New Sale,Strata,60,"19,482",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
JADESCAPE,"1,288,300",764.24,"1,686",Jan-20,SHUNFU ROAD,New Sale,Strata,71,"18,145",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,390,000",893.41,"1,556",Jan-20,HOUGANG AVENUE 2,New Sale,Strata,83,"16,747",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
COASTLINE RESIDENCES,"1,083,000",452.09,"2,396",Jan-20,AMBER ROAD,New Sale,Strata,42,"25,786",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"930,112",678.13,"1,372",Jan-20,TAMPINES LANE,New Sale,Strata,63,"14,764",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
JADESCAPE,"1,305,500",764.24,"1,708",Jan-20,SHUNFU ROAD,New Sale,Strata,71,"18,387",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
TREASURE AT TAMPINES,"689,112",462.85,"1,489",Jan-20,TAMPINES LANE,New Sale,Strata,43,"16,026",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"950,000",635.08,"1,496",Jan-20,HOUGANG AVENUE 2,New Sale,Strata,59,"16,102",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"929,112",678.13,"1,370",Jan-20,TAMPINES LANE,New Sale,Strata,63,"14,748",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
SEAVIEW POINT,"2,108,888","1,388.56","1,519",Jan-20,AMBER ROAD,Resale,Strata,129,"16,348",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
VIEW AT KISMIS,"1,188,000",699.66,"1,698",Jan-20,LORONG KISMIS,New Sale,Strata,65,"18,277",-,Apartment,1,99 yrs lease commencing from 2019,21,Rest of Central Region,01 to 05
VIEW AT KISMIS,"1,980,000","1,280.92","1,546",Jan-20,LORONG KISMIS,New Sale,Strata,119,"16,639",-,Apartment,1,99 yrs lease commencing from 2019,21,Rest of Central Region,01 to 05
VIEW AT KISMIS,"1,401,000",807.3,"1,735",Jan-20,LORONG KISMIS,New Sale,Strata,75,"18,680",-,Apartment,1,99 yrs lease commencing from 2019,21,Rest of Central Region,01 to 05
BOATHOUSE RESIDENCES,"760,000",710.42,"1,070",Jan-20,UPPER SERANGOON VIEW,Resale,Strata,66,"11,515",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE BAYSHORE,"1,120,000","1,184.04",946,Jan-20,BAYSHORE ROAD,Resale,Strata,110,"10,182",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
SYMPHONY HEIGHTS,"1,290,000",925.7,"1,394",Jan-20,HUME AVENUE,Resale,Strata,86,"15,000",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
KING'S MANSION,"2,200,000","1,603.84","1,372",Jan-20,TANJONG KATONG ROAD,Resale,Strata,149,"14,765",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"941,112",678.13,"1,388",Jan-20,TAMPINES LANE,New Sale,Strata,63,"14,938",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
CENTRAL VIEW,"900,000","1,216.33",740,Jan-20,HOUGANG STREET 11,Resale,Strata,113,"7,965",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,01 to 05
WATERTOWN,"1,663,000","1,130.22","1,471",Jan-20,PUNGGOL CENTRAL,Resale,Strata,105,"15,838",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
JADESCAPE,"1,370,000",764.24,"1,793",Jan-20,SHUNFU ROAD,New Sale,Strata,71,"19,296",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
GRANDEUR 8,"1,080,000","1,119.46",965,Jan-20,ANG MO KIO CENTRAL 3,Resale,Strata,104,"10,385",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
ESTELLA GARDENS,"1,380,000","1,593.07",866,Jan-20,FLORA ROAD,Resale,Strata,148,"9,324",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RESIDENTIAL APARTMENTS,"918,000","1,076.4",853,Jan-20,JOO CHIAT ROAD,Resale,Strata,100,"9,180",-,Apartment,1,9999 yrs lease commencing from 1961,15,Rest of Central Region,01 to 05
PARC SEABREEZE,"2,390,000","1,291.68","1,850",Jan-20,JOO CHIAT ROAD,Resale,Strata,120,"19,917",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TESSA LODGE,"1,488,000","1,227.1","1,213",Jan-20,MOUNTBATTEN ROAD,Resale,Strata,114,"13,053",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE RAINTREE,"1,280,000","1,291.68",991,Jan-20,BUKIT DRIVE,Resale,Strata,120,"10,667",-,Condominium,1,99 yrs lease commencing from 2003,21,Outside Central Region,01 to 05
GRAND DUCHESS AT ST PATRICK'S,"2,220,000","1,356.26","1,637",Jan-20,ST. PATRICK'S ROAD,Resale,Strata,126,"17,619",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
WATERVIEW,"1,285,000","1,184.04","1,085",Jan-20,TAMPINES AVENUE 1,Resale,Strata,110,"11,682",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
RIVERSOUND RESIDENCE,"945,000","1,065.64",887,Jan-20,SENGKANG EAST AVENUE,Resale,Strata,99,"9,545",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE HILLFORD,"472,000",398.27,"1,185",Jan-20,JALAN JURONG KECHIL,Resale,Strata,37,"12,757",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
WORTHINGTON,"1,270,000",968.76,"1,311",Jan-20,BUTTERWORTH LANE,Resale,Strata,90,"14,111",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
EASTVILLE APARTMENTS,"1,350,000",925.7,"1,458",Jan-20,JOO CHIAT LANE,Resale,Strata,86,"15,698",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"924,112",678.13,"1,363",Jan-20,TAMPINES LANE,New Sale,Strata,63,"14,668",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE JOVELL,"985,600",871.88,"1,130",Jan-20,FLORA DRIVE,New Sale,Strata,81,"12,168",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
CARPMAEL THIRTY-EIGHT,"1,777,355","1,173.28","1,515",Jan-20,CARPMAEL ROAD,New Sale,Strata,109,"16,306",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"679,112",462.85,"1,467",Jan-20,TAMPINES LANE,New Sale,Strata,43,"15,793",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE TAPESTRY,"1,730,970","1,485.43","1,165",Jan-20,TAMPINES STREET 86,New Sale,Strata,138,"12,543",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"2,168,000","1,679.18","1,291",Jan-20,HOUGANG AVENUE 7,New Sale,Strata,156,"13,897",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
WATERVIEW,"820,000",785.77,"1,044",Jan-20,TAMPINES AVENUE 1,Resale,Strata,73,"11,233",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE MINTON,"1,750,000","1,657.66","1,056",Jan-20,HOUGANG STREET 11,Resale,Strata,154,"11,364",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
WATER PLACE,"1,660,000","1,356.26","1,224",Jan-20,TANJONG RHU ROAD,Resale,Strata,126,"13,175",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,06 to 10
COSTA RHU,"2,200,000","1,646.89","1,336",Jan-20,RHU CROSS,Resale,Strata,153,"14,379",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
MELVILLE PARK,"673,000",936.47,719,Jan-20,SIMEI STREET 1,Resale,Strata,87,"7,736",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,200,000","1,184.04","1,013",Jan-20,SENGKANG EAST AVENUE,Resale,Strata,110,"10,909",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"729,600",452.09,"1,614",Jan-20,SERANGOON NORTH VIEW,New Sale,Strata,42,"17,371",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
D'NEST,"828,000",753.48,"1,099",Jan-20,PASIR RIS GROVE,Resale,Strata,70,"11,829",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE JOVELL,"910,000",721.19,"1,262",Jan-20,FLORA DRIVE,New Sale,Strata,67,"13,582",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
JADESCAPE,"1,280,200",764.24,"1,675",Jan-20,SHUNFU ROAD,New Sale,Strata,71,"18,031",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
AFFINITY AT SERANGOON,"814,000",538.2,"1,512",Jan-20,SERANGOON NORTH AVENUE 1,New Sale,Strata,50,"16,280",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,415,000",904.18,"1,565",Jan-20,SERANGOON NORTH AVENUE 1,New Sale,Strata,84,"16,845",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"679,000",462.85,"1,467",Jan-20,HOUGANG AVENUE 7,New Sale,Strata,43,"15,791",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
RIVERFRONT RESIDENCES,"693,000",581.26,"1,192",Jan-20,HOUGANG AVENUE 7,New Sale,Strata,54,"12,833",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
HEDGES PARK CONDOMINIUM,"1,350,000","1,797.59",751,Jan-20,FLORA DRIVE,Resale,Strata,167,"8,084",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
RIVERVALE CREST,"740,000","1,205.57",614,Jan-20,RIVERVALE CRESCENT,Resale,Strata,112,"6,607",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
MELVILLE PARK,"1,112,000","1,560.78",712,Jan-20,SIMEI STREET 1,Resale,Strata,145,"7,669",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,11 to 15
KOVAN APARTMENTS,"1,425,000","1,485.43",959,Jan-20,KOVAN ROAD,Resale,Strata,138,"10,326",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
GARDENVISTA,"1,300,000",947.23,"1,372",Jan-20,DUNEARN ROAD,Resale,Strata,88,"14,773",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,06 to 10
RIPPLE BAY,"780,000",775.01,"1,006",Jan-20,PASIR RIS LINK,Resale,Strata,72,"10,833",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
CARISSA PARK CONDOMINIUM,"1,125,000","1,237.86",909,Jan-20,FLORA DRIVE,Resale,Strata,115,"9,783",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,495,000","1,367.03","1,094",Jan-20,SIMEI STREET 4,Resale,Strata,127,"11,772",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"892,112",656.6,"1,359",Jan-20,TAMPINES LANE,New Sale,Strata,61,"14,625",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
Q BAY RESIDENCES,"1,250,000","1,119.46","1,117",Jan-20,TAMPINES STREET 86,Resale,Strata,104,"12,019",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"510,000",484.38,"1,053",Jan-20,UPPER SERANGOON VIEW,Sub Sale,Strata,45,"11,333",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
THE CLEARWATER,"1,275,000","1,302.44",979,Jan-20,BEDOK RESERVOIR VIEW,Resale,Strata,121,"10,537",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
CELADON VIEW,"960,000","1,442.38",666,Jan-20,JALAN LOYANG BESAR,Resale,Strata,134,"7,164",-,Apartment,1,999 yrs lease commencing from 1885,17,Outside Central Region,01 to 05
