Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CENTRA RESIDENCE,"530,000",398.27,"1,331",Aug-19,LORONG 7 GEYLANG,Resale,Strata,37,"14,324",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TRELLIS TOWERS,"810,000",548.96,"1,476",Aug-19,LORONG 1 TOA PAYOH,Resale,Strata,51,"15,882",-,Condominium,1,Freehold,12,Rest of Central Region,11 to 15
EUHABITAT,"688,000",538.2,"1,278",Aug-19,JALAN EUNOS,Resale,Strata,50,"13,760",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,200,000",667.37,"1,798",Aug-19,BIDADARI PARK DRIVE,New Sale,Strata,62,"19,355",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
REZI 24,"873,800",548.96,"1,592",Aug-19,LORONG 24 GEYLANG,New Sale,Strata,51,"17,133",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
TREVOSE PARK,"3,195,000","1,657.66","1,927",Aug-19,TREVOSE CRESCENT,Resale,Strata,154,"20,747",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
PARK COLONIAL,"941,000",505.91,"1,860",Aug-19,WOODLEIGH LANE,New Sale,Strata,47,"20,021",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
SIMSVILLE,"1,320,000","1,248.62","1,057",Aug-19,GEYLANG EAST AVENUE 2,Resale,Strata,116,"11,379",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,11 to 15
THE CHAMPAGNE,"1,620,000","2,012.87",805,Aug-19,CHANGI ROAD,Resale,Strata,187,"8,663",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
DE PARADISO,"1,510,000","1,237.86","1,220",Aug-19,MARTABAN ROAD,Resale,Strata,115,"13,130",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
ONE LEICESTER,"1,390,000","1,065.64","1,304",Aug-19,LEICESTER ROAD,Resale,Strata,99,"14,040",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"738,000",441.32,"1,672",Aug-19,SIMS DRIVE,Resale,Strata,41,"18,000",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
THE TRE VER,"826,000",495.14,"1,668",Aug-19,POTONG PASIR AVENUE 1,New Sale,Strata,46,"17,957",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARC ESTA,"1,608,000","1,022.58","1,572",Aug-19,SIMS AVENUE,New Sale,Strata,95,"16,926",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,565,000",958,"1,634",Aug-19,SIMS AVENUE,New Sale,Strata,89,"17,584",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,205,000",721.19,"1,671",Aug-19,SIMS AVENUE,New Sale,Strata,67,"17,985",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC HAVEN,"1,360,000","1,237.86","1,099",Aug-19,LORONG LIMAU,Resale,Strata,115,"11,826",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
KELLETT COURT,"1,300,000",871.88,"1,491",Aug-19,SHELFORD ROAD,Resale,Strata,81,"16,049",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
EURO-ASIA PARK,"1,790,000","1,689.95","1,059",Aug-19,WOODLEIGH CLOSE,Resale,Strata,157,"11,401",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
VISTA RESIDENCES,"1,790,000","1,194.8","1,498",Aug-19,JALAN DATOH,Resale,Strata,111,"16,126",-,Condominium,1,Freehold,12,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,248,000",861.12,"1,449",Aug-19,MOUNT VERNON ROAD,Resale,Strata,80,"15,600",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,070,000",721.19,"1,484",Aug-19,MOUNT VERNON ROAD,Resale,Strata,67,"15,970",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
DUNEARN 386,"1,620,000",645.84,"2,508",Aug-19,DUNEARN ROAD,New Sale,Strata,60,"27,000",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE LENOX,"1,300,000","1,184.04","1,098",Aug-19,CHANGI ROAD,Resale,Strata,110,"11,818",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
THE ELYSIA,"1,270,000","1,248.62","1,017",Aug-19,MAR THOMA ROAD,Resale,Strata,116,"10,948",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
PARC ESTA,"1,555,000",925.7,"1,680",Aug-19,SIMS AVENUE,New Sale,Strata,86,"18,081",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
CASA AERATA,"780,000",592.02,"1,318",Aug-19,LORONG 26 GEYLANG,Resale,Strata,55,"14,182",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE TRUMPS,"740,000",645.84,"1,146",Aug-19,JALAN KEMBANGAN,Resale,Strata,60,"12,333",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,01 to 05
EUHABITAT,"690,000",538.2,"1,282",Aug-19,JALAN EUNOS,Resale,Strata,50,"13,800",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PARC MONDRIAN,"1,710,000","1,173.28","1,457",Aug-19,WOODLEIGH CLOSE,Resale,Strata,109,"15,688",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
SHELFORD GREEN,"3,810,000","2,830.93","1,346",Aug-19,SHELFORD ROAD,Resale,Strata,263,"14,487",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
CRADELS,"768,000",581.26,"1,321",Aug-19,LORONG LIMAU,Resale,Strata,54,"14,222",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PARK COLONIAL,"2,966,000","1,711.48","1,733",Aug-19,WOODLEIGH LANE,New Sale,Strata,159,"18,654",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
NEEM TREE,"1,350,000",710.42,"1,900",Aug-19,JALAN KEMAMAN,New Sale,Strata,66,"20,455",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,950,000","1,560.78","1,249",Aug-19,MOUNT VERNON ROAD,Resale,Strata,145,"13,448",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
GILSTEAD MANSION,"2,125,000","1,614.6","1,316",Aug-19,GILSTEAD ROAD,Resale,Strata,150,"14,167",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
PARK COLONIAL,"1,355,000",678.13,"1,998",Aug-19,WOODLEIGH LANE,New Sale,Strata,63,"21,508",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PAVILION 11,"2,400,000","1,485.43","1,616",Aug-19,AKYAB ROAD,Resale,Strata,138,"17,391",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
ASTORIA PARK,"820,000",958,856,Aug-19,LORONG MYDIN,Resale,Strata,89,"9,213",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
RIVERBAY,"720,000",516.67,"1,394",Aug-19,MAR THOMA ROAD,Resale,Strata,48,"15,000",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,11 to 15
PARC ESTA,"792,000",452.09,"1,752",Aug-19,SIMS AVENUE,New Sale,Strata,42,"18,857",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,277,000",742.72,"1,719",Aug-19,SIMS AVENUE,New Sale,Strata,69,"18,507",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
THE TRUMPS,"1,290,000","1,679.18",768,Aug-19,JALAN KEMBANGAN,Resale,Strata,156,"8,269",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,01 to 05
SKY GREEN,"1,100,000",796.54,"1,381",Aug-19,MACPHERSON ROAD,Resale,Strata,74,"14,865",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
DAKOTA RESIDENCES,"1,428,000","1,044.11","1,368",Aug-19,DAKOTA CRESCENT,Resale,Strata,97,"14,722",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,01 to 05
SKY@ELEVEN,"4,300,000","2,712.53","1,585",Aug-19,THOMSON LANE,Resale,Strata,252,"17,063",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
EUHABITAT,"700,000",538.2,"1,301",Aug-19,JALAN EUNOS,Resale,Strata,50,"14,000",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
SIMS URBAN OASIS,"985,000",624.31,"1,578",Aug-19,SIMS DRIVE,Resale,Strata,58,"16,983",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
PARK COLONIAL,"1,622,000",979.52,"1,656",Aug-19,WOODLEIGH LANE,New Sale,Strata,91,"17,824",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
FYVE DERBYSHIRE,"2,141,000",936.47,"2,286",Aug-19,DERBYSHIRE ROAD,New Sale,Strata,87,"24,609",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
THE TRE VER,"1,175,000",699.66,"1,679",Aug-19,POTONG PASIR AVENUE 1,New Sale,Strata,65,"18,077",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
CASA SARINA,"1,380,000","1,410.08",979,Aug-19,LORONG SARINA,Resale,Strata,131,"10,534",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
SIMSVILLE,"1,320,000","1,248.62","1,057",Aug-19,GEYLANG EAST AVENUE 2,Resale,Strata,116,"11,379",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"724,000",441.32,"1,641",Aug-19,WHAMPOA EAST,Resale,Strata,41,"17,659",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
PARK COLONIAL,"1,236,000",602.78,"2,050",Aug-19,WOODLEIGH LANE,New Sale,Strata,56,"22,071",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARK COLONIAL,"2,457,000","1,410.08","1,742",Aug-19,WOODLEIGH LANE,New Sale,Strata,131,"18,756",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE TRE VER,"2,306,000","1,377.79","1,674",Aug-19,POTONG PASIR AVENUE 1,New Sale,Strata,128,"18,016",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARC ESTA,"1,540,000",925.7,"1,664",Aug-19,SIMS AVENUE,New Sale,Strata,86,"17,907",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"759,000",419.8,"1,808",Aug-19,SIMS AVENUE,New Sale,Strata,39,"19,462",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,467,000",904.18,"1,622",Aug-19,SIMS AVENUE,New Sale,Strata,84,"17,464",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARK COLONIAL,"2,805,000","1,711.48","1,639",Aug-19,WOODLEIGH LANE,New Sale,Strata,159,"17,642",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARK COLONIAL,"2,125,000","1,248.62","1,702",Aug-19,WOODLEIGH LANE,New Sale,Strata,116,"18,319",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
ARENA RESIDENCES,"1,129,000",602.78,"1,873",Aug-19,GUILLEMARD CRESCENT,New Sale,Strata,56,"20,161",-,Apartment,1,Freehold,14,Rest of Central Region,11 to 15
M21,"1,560,000","1,065.64","1,464",Aug-19,MANDALAY ROAD,Resale,Strata,99,"15,758",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
TREVISTA,"1,760,000","1,614.6","1,090",Aug-19,LORONG 3 TOA PAYOH,Resale,Strata,150,"11,733",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,01 to 05
THE WATERINA,"1,578,000","1,130.22","1,396",Aug-19,LORONG 40 GEYLANG,Resale,Strata,105,"15,029",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ONE DUSUN RESIDENCES,"1,100,000",656.6,"1,675",Aug-19,JALAN DUSUN,Resale,Strata,61,"18,033",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
JUI RESIDENCES,"1,270,000",710.42,"1,788",Aug-19,SERANGOON ROAD,New Sale,Strata,66,"19,242",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PARK COLONIAL,"2,451,000","1,410.08","1,738",Aug-19,WOODLEIGH LANE,New Sale,Strata,131,"18,710",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
VIENTO,"560,000",452.09,"1,239",Aug-19,LORONG 30 GEYLANG,Resale,Strata,42,"13,333",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
35 GILSTEAD,"1,488,000",548.96,"2,711",Aug-19,GILSTEAD ROAD,New Sale,Strata,51,"29,176",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
ESCADA VIEW,"750,000",775.01,968,Aug-19,LENGKONG EMPAT,Resale,Strata,72,"10,417",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
WATTEN HILL,"2,550,000","1,980.58","1,288",Aug-19,WATTEN ESTATE ROAD,Resale,Strata,184,"13,859",-,Condominium,1,Freehold,11,Core Central Region,-
PARC ESTA,"1,067,000",635.08,"1,680",Aug-19,SIMS AVENUE,New Sale,Strata,59,"18,085",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,585,000",925.7,"1,712",Aug-19,SIMS AVENUE,New Sale,Strata,86,"18,430",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
ECOVILLE,"1,488,288","1,184.04","1,257",Aug-19,MARTABAN ROAD,Resale,Strata,110,"13,530",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
TEN @ SUFFOLK,"1,640,000","1,119.46","1,465",Jul-19,SUFFOLK ROAD,Resale,Strata,104,"15,769",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
AMARYLLIS VILLE,"3,600,000","2,594.12","1,388",Jul-19,NEWTON ROAD,Resale,Strata,241,"14,938",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,26 to 30
THE MIDAS,"1,730,000","2,131.27",812,Jul-19,LORONG 30 GEYLANG,Resale,Strata,198,"8,737",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARK COLONIAL,"947,000",505.91,"1,872",Jul-19,WOODLEIGH LANE,New Sale,Strata,47,"20,149",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PARC ESTA,"953,000",527.44,"1,807",Jul-19,SIMS AVENUE,New Sale,Strata,49,"19,449",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,549,350",925.7,"1,674",Jul-19,SIMS AVENUE,New Sale,Strata,86,"18,016",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,348,480",828.83,"1,627",Jul-19,SIMS AVENUE,New Sale,Strata,77,"17,513",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,477,840",914.94,"1,615",Jul-19,SIMS AVENUE,New Sale,Strata,85,"17,386",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,487,640",914.94,"1,626",Jul-19,SIMS AVENUE,New Sale,Strata,85,"17,502",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,564,200",925.7,"1,690",Jul-19,SIMS AVENUE,New Sale,Strata,86,"18,188",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,360,240",828.83,"1,641",Jul-19,SIMS AVENUE,New Sale,Strata,77,"17,665",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,497,440",914.94,"1,637",Jul-19,SIMS AVENUE,New Sale,Strata,85,"17,617",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,364,160",828.83,"1,646",Jul-19,SIMS AVENUE,New Sale,Strata,77,"17,716",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,502,340",914.94,"1,642",Jul-19,SIMS AVENUE,New Sale,Strata,85,"17,675",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,368,080",828.83,"1,651",Jul-19,SIMS AVENUE,New Sale,Strata,77,"17,767",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,390,620",828.83,"1,678",Jul-19,SIMS AVENUE,New Sale,Strata,77,"18,060",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,569,150",925.7,"1,695",Jul-19,SIMS AVENUE,New Sale,Strata,86,"18,246",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,574,100",925.7,"1,700",Jul-19,SIMS AVENUE,New Sale,Strata,86,"18,303",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,579,050",925.7,"1,706",Jul-19,SIMS AVENUE,New Sale,Strata,86,"18,361",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,584,000",925.7,"1,711",Jul-19,SIMS AVENUE,New Sale,Strata,86,"18,419",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,588,950",925.7,"1,716",Jul-19,SIMS AVENUE,New Sale,Strata,86,"18,476",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
VACANZA @ EAST,"956,888",839.59,"1,140",Jul-19,LENGKONG TUJOH,Resale,Strata,78,"12,268",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
EUHABITAT,"670,000",538.2,"1,245",Jul-19,JALAN EUNOS,Resale,Strata,50,"13,400",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PINNACLE 16,"830,000",581.26,"1,428",Jul-19,SHAN ROAD,Resale,Strata,54,"15,370",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
BARTLEY RIDGE,"988,000",731.95,"1,350",Jul-19,MOUNT VERNON ROAD,Resale,Strata,68,"14,529",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE TRE VER,"833,000",495.14,"1,682",Jul-19,POTONG PASIR AVENUE 1,New Sale,Strata,46,"18,109",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
PARK COLONIAL,"935,000",505.91,"1,848",Jul-19,WOODLEIGH LANE,New Sale,Strata,47,"19,894",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARC ESTA,"1,067,000",635.08,"1,680",Jul-19,SIMS AVENUE,New Sale,Strata,59,"18,085",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,209,000",721.19,"1,676",Jul-19,SIMS AVENUE,New Sale,Strata,67,"18,045",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,249,000",721.19,"1,732",Jul-19,SIMS AVENUE,New Sale,Strata,67,"18,642",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"725,000",441.32,"1,643",Jul-19,SIMS DRIVE,Resale,Strata,41,"17,683",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
PARK COLONIAL,"1,228,000",602.78,"2,037",Jul-19,WOODLEIGH LANE,New Sale,Strata,56,"21,929",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE TRE VER,"819,000",495.14,"1,654",Jul-19,POTONG PASIR AVENUE 1,New Sale,Strata,46,"17,804",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
PARC ESTA,"1,368,000",839.59,"1,629",Jul-19,SIMS AVENUE,New Sale,Strata,78,"17,538",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
RESIDENCES 88,"645,000",505.91,"1,275",Jul-19,LORONG MARICAN,Resale,Strata,47,"13,723",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
FAMILIE MANSIONS,"890,000","1,227.1",725,Jul-19,LORONG 8 GEYLANG,Resale,Strata,114,"7,807",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
MORIMASA GARDENS,"3,200,000","2,217.38","1,443",Jul-19,GILSTEAD ROAD,Resale,Strata,206,"15,534",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE VENUE RESIDENCES,"1,725,000","1,151.75","1,498",Jul-19,TAI THONG CRESCENT,Resale,Strata,107,"16,121",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
JUI RESIDENCES,"1,163,000",656.6,"1,771",Jul-19,SERANGOON ROAD,New Sale,Strata,61,"19,066",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
REZI 24,"924,900",602.78,"1,534",Jul-19,LORONG 24 GEYLANG,New Sale,Strata,56,"16,516",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"1,505,000",958,"1,571",Jul-19,SIMS AVENUE,New Sale,Strata,89,"16,910",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"1,570,000",958,"1,639",Jul-19,SIMS AVENUE,New Sale,Strata,89,"17,640",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,503,000","1,022.58","1,470",Jul-19,SIMS AVENUE,New Sale,Strata,95,"15,821",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,079,000",635.08,"1,699",Jul-19,SIMS AVENUE,New Sale,Strata,59,"18,288",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
THE ADDITION,"1,638,000",947.23,"1,729",Jul-19,MEYAPPA CHETTIAR ROAD,New Sale,Strata,88,"18,614",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE TRE VER,"1,037,000",624.31,"1,661",Jul-19,POTONG PASIR AVENUE 1,New Sale,Strata,58,"17,879",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARC ESTA,"1,055,000",635.08,"1,661",Jul-19,SIMS AVENUE,New Sale,Strata,59,"17,881",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,333,000",839.59,"1,588",Jul-19,SIMS AVENUE,New Sale,Strata,78,"17,090",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
PARC ESTA,"1,359,000",828.83,"1,640",Jul-19,SIMS AVENUE,New Sale,Strata,77,"17,649",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"1,843,000","1,119.46","1,646",Jul-19,SIMS AVENUE,New Sale,Strata,104,"17,721",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARC ESTA,"1,122,000",635.08,"1,767",Jul-19,SIMS AVENUE,New Sale,Strata,59,"19,017",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
PARK COLONIAL,"1,117,000",635.08,"1,759",Jul-19,WOODLEIGH LANE,New Sale,Strata,59,"18,932",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,210,000",667.37,"1,813",Jul-19,BIDADARI PARK DRIVE,New Sale,Strata,62,"19,516",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
NEEM TREE,"1,263,780",710.42,"1,779",Jul-19,JALAN KEMAMAN,New Sale,Strata,66,"19,148",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
DAKOTA RESIDENCES,"1,460,000","1,022.58","1,428",Jul-19,DAKOTA CRESCENT,Resale,Strata,95,"15,368",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
DAKOTA RESIDENCES,"1,470,000","1,044.11","1,408",Jul-19,DAKOTA CRESCENT,Resale,Strata,97,"15,155",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,11 to 15
BARTLEY RIDGE,"720,000",462.85,"1,556",Jul-19,MOUNT VERNON ROAD,Resale,Strata,43,"16,744",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
PARC ESTA,"1,368,000",828.83,"1,651",Jul-19,SIMS AVENUE,New Sale,Strata,77,"17,766",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"1,080,000",624.31,"1,730",Jul-19,DAKOTA CRESCENT,Resale,Strata,58,"18,621",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,11 to 15
GEM RESIDENCES,"2,017,620","1,313.21","1,536",Jul-19,LORONG 5 TOA PAYOH,New Sale,Strata,122,"16,538",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,06 to 10
SKYSUITES17,"1,075,000",678.13,"1,585",Jul-19,JALAN RAJAH,Resale,Strata,63,"17,063",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
PARK COLONIAL,"1,700,000","1,022.58","1,662",Jul-19,WOODLEIGH LANE,New Sale,Strata,95,"17,895",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"1,341,000",721.19,"1,859",Jul-19,BIDADARI PARK DRIVE,New Sale,Strata,67,"20,015",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
8 RAJA,"2,550,000","2,023.63","1,260",Jul-19,JALAN RAJA UDANG,Resale,Strata,188,"13,564",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
PARC ESTA,"1,241,000",721.19,"1,721",Jul-19,SIMS AVENUE,New Sale,Strata,67,"18,522",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
LINCOLN SUITES,"2,150,000","1,097.93","1,958",Jul-19,KHIANG GUAN AVENUE,Resale,Strata,102,"21,078",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
DAKOTA RESIDENCES,"2,950,000","1,829.88","1,612",Jul-19,DAKOTA CRESCENT,Resale,Strata,170,"17,353",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,540,000","1,194.8","1,289",Jul-19,WHAMPOA EAST,Resale,Strata,111,"13,874",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
