Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
STIRLING RESIDENCES,"1,718,000",979.52,"1,754",Apr-19,STIRLING ROAD,New Sale,Strata,91,"18,879",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
MARINA ONE RESIDENCES,"5,352,000","2,109.74","2,537",Apr-19,MARINA WAY,New Sale,Strata,196,"27,306",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
VARSITY PARK CONDOMINIUM,"1,600,000","1,367.03","1,170",Apr-19,WEST COAST ROAD,Resale,Strata,127,"12,598",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
THE CREST,"2,010,000","1,184.04","1,698",Apr-19,PRINCE CHARLES CRESCENT,Resale,Strata,110,"18,273",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
ARTRA,"2,307,300","1,410.08","1,636",Apr-19,ALEXANDRA VIEW,New Sale,Strata,131,"17,613",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,11 to 15
WHISTLER GRAND,"876,420",602.78,"1,454",Apr-19,WEST COAST VALE,New Sale,Strata,56,"15,650",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
WALLICH RESIDENCE,"2,395,000",645.84,"3,708",Apr-19,WALLICH STREET,Resale,Strata,60,"39,917",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
KENT RIDGE HILL RESIDENCES,"886,000",516.67,"1,715",Apr-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,48,"18,458",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
VARSITY PARK CONDOMINIUM,"1,200,000","1,011.82","1,186",Apr-19,WEST COAST ROAD,Resale,Strata,94,"12,766",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
THE PEARL @ MOUNT FABER,"1,620,000","1,388.56","1,167",Apr-19,MOUNT FABER ROAD,Resale,Strata,129,"12,558",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,06 to 10
WHISTLER GRAND,"1,077,300",764.24,"1,410",Mar-19,WEST COAST VALE,New Sale,Strata,71,"15,173",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
WHISTLER GRAND,"1,349,460",990.29,"1,363",Mar-19,WEST COAST VALE,New Sale,Strata,92,"14,668",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
STIRLING RESIDENCES,"1,083,000",624.31,"1,735",Mar-19,STIRLING ROAD,New Sale,Strata,58,"18,672",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,087,000",624.31,"1,741",Mar-19,STIRLING ROAD,New Sale,Strata,58,"18,741",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,107,000",624.31,"1,773",Mar-19,STIRLING ROAD,New Sale,Strata,58,"19,086",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"1,383,000",764.24,"1,810",Mar-19,STIRLING ROAD,New Sale,Strata,71,"19,479",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,289,000",688.9,"1,871",Mar-19,STIRLING ROAD,New Sale,Strata,64,"20,141",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
KENT RIDGE HILL RESIDENCES,"1,210,000",731.95,"1,653",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,68,"17,794",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
WHISTLER GRAND,"1,027,890",764.24,"1,345",Mar-19,WEST COAST VALE,New Sale,Strata,71,"14,477",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,06 to 10
WHISTLER GRAND,"1,363,230",958,"1,423",Mar-19,WEST COAST VALE,New Sale,Strata,89,"15,317",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
WHISTLER GRAND,"1,323,540",958,"1,382",Mar-19,WEST COAST VALE,New Sale,Strata,89,"14,871",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
WHISTLER GRAND,"1,459,620","1,065.64","1,370",Mar-19,WEST COAST VALE,New Sale,Strata,99,"14,744",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
MARGARET VILLE,"1,426,096",828.83,"1,721",Mar-19,MARGARET DRIVE,New Sale,Strata,77,"18,521",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,653,000",979.52,"1,688",Mar-19,STIRLING ROAD,New Sale,Strata,91,"18,165",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,367,000",764.24,"1,789",Mar-19,STIRLING ROAD,New Sale,Strata,71,"19,254",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,321,000",678.13,"1,948",Mar-19,STIRLING ROAD,New Sale,Strata,63,"20,968",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,265,000",688.9,"1,836",Mar-19,STIRLING ROAD,New Sale,Strata,64,"19,766",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
STIRLING RESIDENCES,"1,488,000",785.77,"1,894",Mar-19,STIRLING ROAD,New Sale,Strata,73,"20,384",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
KENT RIDGE HILL RESIDENCES,"1,090,000",645.84,"1,688",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,60,"18,167",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
WHISTLER GRAND,"1,299,240",958,"1,356",Mar-19,WEST COAST VALE,New Sale,Strata,89,"14,598",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,095,000",624.31,"1,754",Mar-19,STIRLING ROAD,New Sale,Strata,58,"18,879",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,270,000",678.13,"1,873",Mar-19,STIRLING ROAD,New Sale,Strata,63,"20,159",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
SOUTH BEACH RESIDENCES,"4,833,900","1,399.32","3,454",Mar-19,BEACH ROAD,Resale,Strata,130,"37,184",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,31 to 35
DOVER PARKVIEW,"1,088,000",968.76,"1,123",Mar-19,DOVER RISE,Resale,Strata,90,"12,089",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
THE PARC CONDOMINIUM,"1,702,800","1,302.44","1,307",Mar-19,WEST COAST WALK,Resale,Strata,121,"14,073",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
HUNDRED TREES,"1,220,000",914.94,"1,333",Mar-19,WEST COAST DRIVE,Resale,Strata,85,"14,353",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"2,502,119","1,151.75","2,172",Mar-19,BEACH ROAD,Resale,Strata,107,"23,384",-,Apartment,1,99 yrs lease commencing from 2008,07,Rest of Central Region,26 to 30
ICON,"1,000,000",581.26,"1,720",Mar-19,GOPENG STREET,Resale,Strata,54,"18,519",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,06 to 10
REGENT PARK,"910,000",968.76,939,Mar-19,JALAN LEMPENG,Resale,Strata,90,"10,111",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,01 to 05
STIRLING RESIDENCES,"1,331,000",764.24,"1,742",Mar-19,STIRLING ROAD,New Sale,Strata,71,"18,746",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,871,000",742.72,"2,519",Mar-19,MARINA WAY,New Sale,Strata,69,"27,116",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"3,988,000","1,560.78","2,555",Mar-19,MARINA WAY,New Sale,Strata,145,"27,503",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
STIRLING RESIDENCES,"1,274,000",678.13,"1,879",Mar-19,STIRLING ROAD,New Sale,Strata,63,"20,222",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"1,253,000",688.9,"1,819",Mar-19,STIRLING ROAD,New Sale,Strata,64,"19,578",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
SPOTTISWOODE RESIDENCES,"1,105,000",602.78,"1,833",Mar-19,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"19,732",-,Condominium,1,Freehold,02,Rest of Central Region,11 to 15
FABER CREST,"1,200,000","1,270.15",945,Mar-19,FABER HEIGHTS,Resale,Strata,118,"10,169",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,170,000",731.95,"1,598",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,68,"17,206",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
ECHELON,"2,478,000","1,474.67","1,680",Mar-19,ALEXANDRA VIEW,Resale,Strata,137,"18,088",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,21 to 25
THE CREST,"1,983,000",979.52,"2,024",Mar-19,PRINCE CHARLES CRESCENT,Resale,Strata,91,"21,791",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,21 to 25
WHISTLER GRAND,"873,990",602.78,"1,450",Mar-19,WEST COAST VALE,New Sale,Strata,56,"15,607",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
WHISTLER GRAND,"1,381,050","1,065.64","1,296",Mar-19,WEST COAST VALE,New Sale,Strata,99,"13,950",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
WHISTLER GRAND,"1,299,240",958,"1,356",Mar-19,WEST COAST VALE,New Sale,Strata,89,"14,598",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
MARINA ONE RESIDENCES,"5,278,740","2,249.68","2,346",Mar-19,MARINA WAY,New Sale,Strata,209,"25,257",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,01 to 05
STIRLING RESIDENCES,"1,099,000",624.31,"1,760",Mar-19,STIRLING ROAD,New Sale,Strata,58,"18,948",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"5,444,610","2,034.4","2,676",Mar-19,MARINA WAY,New Sale,Strata,189,"28,807",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
MARINA ONE RESIDENCES,"6,285,600","2,174.33","2,891",Mar-19,MARINA WAY,New Sale,Strata,202,"31,117",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"4,268,000","1,560.78","2,735",Mar-19,MARINA WAY,New Sale,Strata,145,"29,434",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA ONE RESIDENCES,"6,596,970","2,174.33","3,034",Mar-19,MARINA WAY,New Sale,Strata,202,"32,658",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
STIRLING RESIDENCES,"1,436,000",785.77,"1,828",Mar-19,STIRLING ROAD,New Sale,Strata,73,"19,671",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
SOUTH BEACH RESIDENCES,"7,675,360","2,260.44","3,396",Mar-19,BEACH ROAD,Resale,Strata,210,"36,549",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,31 to 35
WHITEHAVEN,"1,880,000","1,205.57","1,559",Mar-19,PASIR PANJANG ROAD,Resale,Strata,112,"16,786",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
PARC RIVIERA,"615,000",462.85,"1,329",Mar-19,WEST COAST VALE,Sub Sale,Strata,43,"14,302",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
EMERALD PARK,"1,410,000","1,087.16","1,297",Mar-19,INDUS ROAD,Resale,Strata,101,"13,960",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,06 to 10
WHISTLER GRAND,"835,920",613.55,"1,362",Mar-19,WEST COAST VALE,New Sale,Strata,57,"14,665",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,01 to 05
STIRLING RESIDENCES,"1,233,000",688.9,"1,790",Mar-19,STIRLING ROAD,New Sale,Strata,64,"19,266",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
WALLICH RESIDENCE,"3,399,000",914.94,"3,715",Mar-19,WALLICH STREET,Resale,Strata,85,"39,988",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,51 to 55
THE SAIL @ MARINA BAY,"2,380,000","1,184.04","2,010",Mar-19,MARINA BOULEVARD,Resale,Strata,110,"21,636",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,51 to 55
WHISTLER GRAND,"1,295,190",958,"1,352",Mar-19,WEST COAST VALE,New Sale,Strata,89,"14,553",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
BIJOU,"1,209,000",613.55,"1,956",Mar-19,JALAN MAT JAMBOL,New Sale,Strata,57,"21,053","1,200,044",Apartment,1,Freehold,05,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,316,000",678.13,"1,941",Mar-19,STIRLING ROAD,New Sale,Strata,63,"20,889",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
MARINA BAY SUITES,"3,380,000","1,625.36","2,080",Mar-19,CENTRAL BOULEVARD,Resale,Strata,151,"22,384",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,61 to 65
ONE-NORTH RESIDENCES,"3,250,000","2,691","1,208",Mar-19,ONE-NORTH GATEWAY,Resale,Strata,250,"13,000",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
CARIBBEAN AT KEPPEL BAY,"2,515,000","1,636.13","1,537",Mar-19,KEPPEL BAY DRIVE,Resale,Strata,152,"16,546",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
WHISTLER GRAND,"1,330,020",958,"1,388",Mar-19,WEST COAST VALE,New Sale,Strata,89,"14,944",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
WHISTLER GRAND,"929,070",624.31,"1,488",Mar-19,WEST COAST VALE,New Sale,Strata,58,"16,018",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,26 to 30
MARGARET VILLE,"1,537,620",914.94,"1,681",Mar-19,MARGARET DRIVE,New Sale,Strata,85,"18,090",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
KENT RIDGE HILL RESIDENCES,"898,000",516.67,"1,738",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,48,"18,708",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,753,000",979.52,"1,790",Mar-19,STIRLING ROAD,New Sale,Strata,91,"19,264",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
KENT RIDGE HILL RESIDENCES,"1,407,000",775.01,"1,815",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,72,"19,542",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
QUEENS,"1,530,000","1,184.04","1,292",Mar-19,STIRLING ROAD,Resale,Strata,110,"13,909",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,06 to 10
TANGLIN VIEW,"1,530,000","1,140.98","1,341",Mar-19,PRINCE CHARLES CRESCENT,Resale,Strata,106,"14,434",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,06 to 10
MARGARET VILLE,"1,765,372",968.76,"1,822",Mar-19,MARGARET DRIVE,New Sale,Strata,90,"19,615",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,343,000",764.24,"1,757",Mar-19,STIRLING ROAD,New Sale,Strata,71,"18,915",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
THE TRILINQ,"3,338,000","3,100.03","1,077",Mar-19,JALAN LEMPENG,Resale,Strata,288,"11,590",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
QUEENS,"1,238,000",914.94,"1,353",Mar-19,STIRLING ROAD,Resale,Strata,85,"14,565",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,31 to 35
THE PEARL @ MOUNT FABER,"1,350,000","1,162.51","1,161",Mar-19,MOUNT FABER ROAD,Resale,Strata,108,"12,500",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
ALTEZ,"1,280,000",602.78,"2,123",Mar-19,ENGGOR STREET,Resale,Strata,56,"22,857",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
THE PEARL @ MOUNT FABER,"1,570,000","1,388.56","1,131",Mar-19,MOUNT FABER ROAD,Resale,Strata,129,"12,171",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,06 to 10
CORALS AT KEPPEL BAY,"2,800,000","1,474.67","1,899",Mar-19,KEPPEL BAY DRIVE,Resale,Strata,137,"20,438",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
HARVEST MANSIONS,"1,140,000",947.23,"1,204",Mar-19,HAVELOCK ROAD,Resale,Strata,88,"12,955",-,Apartment,1,99 yrs lease commencing from 1993,03,Rest of Central Region,06 to 10
PARC RIVIERA,"1,200,000",904.18,"1,327",Mar-19,WEST COAST VALE,Sub Sale,Strata,84,"14,286",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
WHISTLER GRAND,"746,820",505.91,"1,476",Mar-19,WEST COAST VALE,New Sale,Strata,47,"15,890",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
STIRLING RESIDENCES,"1,221,000",688.9,"1,772",Mar-19,STIRLING ROAD,New Sale,Strata,64,"19,078",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
CLEMENTIWOODS CONDOMINIUM,"1,215,000","1,054.87","1,152",Mar-19,WEST COAST ROAD,Resale,Strata,98,"12,398",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
ONE-NORTH RESIDENCES,"932,000",570.49,"1,634",Mar-19,ONE-NORTH GATEWAY,Resale,Strata,53,"17,585",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
MARINA COLLECTION,"6,300,000","3,412.19","1,846",Mar-19,COVE DRIVE,Resale,Strata,317,"19,874",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,800,000","1,711.48","1,636",Mar-19,OCEAN DRIVE,Resale,Strata,159,"17,610",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
BLUE HORIZON,"1,295,040","1,216.33","1,065",Mar-19,WEST COAST CRESCENT,Resale,Strata,113,"11,461",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,06 to 10
STIRLING RESIDENCES,"1,926,000","1,054.87","1,826",Mar-19,STIRLING ROAD,New Sale,Strata,98,"19,653",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"1,710,000",979.52,"1,746",Mar-19,STIRLING ROAD,New Sale,Strata,91,"18,791",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"1,079,000",624.31,"1,728",Mar-19,STIRLING ROAD,New Sale,Strata,58,"18,603",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
SOUTH BEACH RESIDENCES,"5,348,888","1,593.07","3,358",Mar-19,BEACH ROAD,Resale,Strata,148,"36,141",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,36 to 40
THE OCEANFRONT @ SENTOSA COVE,"2,476,500","1,905.23","1,300",Mar-19,OCEAN DRIVE,Resale,Strata,177,"13,992",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
DOVER PARKVIEW,"1,475,000","1,248.62","1,181",Mar-19,DOVER RISE,Resale,Strata,116,"12,716",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
MARGARET VILLE,"1,662,472",968.76,"1,716",Mar-19,MARGARET DRIVE,New Sale,Strata,90,"18,472",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,650,000","1,227.1","1,345",Mar-19,KEPPEL BAY VIEW,Resale,Strata,114,"14,474",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
THE PARC CONDOMINIUM,"1,650,000","1,216.33","1,357",Mar-19,WEST COAST WALK,Resale,Strata,113,"14,602",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"859,000",473.62,"1,814",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,44,"19,523",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
ASCENTIA SKY,"1,998,000","1,474.67","1,355",Mar-19,ALEXANDRA VIEW,Resale,Strata,137,"14,584",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,11 to 15
CARIBBEAN AT KEPPEL BAY,"1,828,000","1,270.15","1,439",Mar-19,KEPPEL BAY DRIVE,Resale,Strata,118,"15,492",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
BLUE HORIZON,"1,330,000","1,162.51","1,144",Mar-19,WEST COAST CRESCENT,Resale,Strata,108,"12,315",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,21 to 25
REGENT PARK,"1,037,500","1,054.87",984,Mar-19,JALAN LEMPENG,Resale,Strata,98,"10,587",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,01 to 05
THE CREST,"1,275,120",613.55,"2,078",Mar-19,PRINCE CHARLES CRESCENT,Resale,Strata,57,"22,371",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,629,000","1,054.87","1,544",Mar-19,STIRLING ROAD,New Sale,Strata,98,"16,622",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,01 to 05
MARGARET VILLE,"938,000",462.85,"2,027",Mar-19,MARGARET DRIVE,New Sale,Strata,43,"21,814",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,834,000","1,054.87","1,739",Mar-19,STIRLING ROAD,New Sale,Strata,98,"18,714",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
KENT RIDGE HILL RESIDENCES,"914,000",516.67,"1,769",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,48,"19,042",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
TANGLIN VIEW,"2,950,000","2,325.02","1,269",Mar-19,PRINCE CHARLES CRESCENT,Resale,Strata,216,"13,657",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,152,000",656.6,"1,754",Mar-19,STIRLING ROAD,New Sale,Strata,61,"18,885",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
STIRLING RESIDENCES,"984,000",505.91,"1,945",Mar-19,STIRLING ROAD,New Sale,Strata,47,"20,936",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
BOTANNIA,"1,546,000","1,237.86","1,249",Mar-19,WEST COAST PARK,Resale,Strata,115,"13,443",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
THE ARRIS,"1,870,000",990.29,"1,888",Mar-19,YAN KIT ROAD,Resale,Strata,92,"20,326",-,Apartment,1,Freehold,02,Rest of Central Region,01 to 05
ALEX RESIDENCES,"1,860,000","1,044.11","1,781",Mar-19,ALEXANDRA VIEW,Resale,Strata,97,"19,175",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
SOUTH BEACH RESIDENCES,"7,000,000","2,163.56","3,235",Mar-19,BEACH ROAD,Resale,Strata,201,"34,826",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,26 to 30
STIRLING RESIDENCES,"947,000",441.32,"2,146",Mar-19,STIRLING ROAD,New Sale,Strata,41,"23,098",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
MARINA ONE RESIDENCES,"5,261,850","2,034.4","2,586",Mar-19,MARINA WAY,New Sale,Strata,189,"27,840",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
STIRLING RESIDENCES,"1,103,000",624.31,"1,767",Mar-19,STIRLING ROAD,New Sale,Strata,58,"19,017",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
KENT RIDGE HILL RESIDENCES,"1,439,460",775.01,"1,857",Mar-19,SOUTH BUONA VISTA ROAD,New Sale,Strata,72,"19,993",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
THE CREST,"3,002,910","1,625.36","1,848",Mar-19,PRINCE CHARLES CRESCENT,Resale,Strata,151,"19,887",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
THE BENCOOLEN,"1,025,000",925.7,"1,107",Mar-19,BENCOOLEN STREET,Resale,Strata,86,"11,919",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,01 to 05
DOVER PARKVIEW,"1,025,000",936.47,"1,095",Mar-19,DOVER RISE,Resale,Strata,87,"11,782",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
THE FOLIAGE,"1,380,000","1,108.69","1,245",Mar-19,PASIR PANJANG ROAD,Resale,Strata,103,"13,398",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,075,000","1,334.74","1,555",Mar-19,KEPPEL BAY DRIVE,Resale,Strata,124,"16,734",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
WEST BAY CONDOMINIUM,"1,215,000","1,442.38",842,Mar-19,WEST COAST CRESCENT,Resale,Strata,134,"9,067",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
EMERALD PARK,"1,250,000","1,087.16","1,150",Mar-19,INDUS ROAD,Resale,Strata,101,"12,376",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,01 to 05
SPOTTISWOODE SUITES,"1,268,000",581.26,"2,181",Mar-19,SPOTTISWOODE PARK ROAD,Resale,Strata,54,"23,481",-,Apartment,1,Freehold,02,Rest of Central Region,21 to 25
