Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MARTIN PLACE RESIDENCES,"1,385,000",592.02,"2,339",Oct-20,MARTIN PLACE,Resale,Strata,55,"25,182",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
D'LEEDON,"1,980,000","1,453.14","1,363",Oct-20,LEEDON HEIGHTS,Resale,Strata,135,"14,667",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
RIVERGATE,"2,450,000","1,022.58","2,396",Oct-20,ROBERTSON QUAY,Resale,Strata,95,"25,789",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
LEEDON GREEN,"2,695,000","1,044.11","2,581",Oct-20,LEEDON HEIGHTS,New Sale,Strata,97,"27,784",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
ROYALGREEN,"2,458,000",925.7,"2,655",Oct-20,ANAMALAI AVENUE,New Sale,Strata,86,"28,581",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE AVENIR,"2,538,000",828.83,"3,062",Oct-20,RIVER VALLEY CLOSE,New Sale,Strata,77,"32,961",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
WILSHIRE RESIDENCES,"1,110,730",462.85,"2,400",Oct-20,FARRER ROAD,New Sale,Strata,43,"25,831",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
KOPAR AT NEWTON,"1,562,000",613.55,"2,546",Oct-20,MAKEWAY AVENUE,New Sale,Strata,57,"27,404",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,11 to 15
URBAN SUITES,"3,600,000","1,550.02","2,323",Oct-20,HULLET ROAD,Resale,Strata,144,"25,000",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
MILL POINT,"970,000",527.44,"1,839",Oct-20,ZION CLOSE,Resale,Strata,49,"19,796",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
LANGSTON VILLE,"1,580,000",936.47,"1,687",Oct-20,KIM YAM ROAD,Resale,Strata,87,"18,161",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ORCHARD RESIDENCES,"8,500,000","2,464.96","3,448",Oct-20,ORCHARD BOULEVARD,Resale,Strata,229,"37,118",-,Apartment,1,99 yrs lease commencing from 2006,09,Core Central Region,11 to 15
TANGLIN REGENCY,"1,820,000","1,410.08","1,291",Oct-20,TANGLIN ROAD,Resale,Strata,131,"13,893",-,Condominium,1,99 yrs lease commencing from 1994,10,Core Central Region,16 to 20
STURDEE VIEW,"1,600,000","1,474.67","1,085",Oct-20,STURDEE ROAD NORTH,Resale,Strata,137,"11,679",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
ONE JERVOIS,"1,280,000",753.48,"1,699",Oct-20,JERVOIS CLOSE,Resale,Strata,70,"18,286",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CONDOMINIUM DEVELOPMENT,"1,920,000","1,313.21","1,462",Oct-20,HOLLAND ROAD,Resale,Strata,122,"15,738",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VALLEY PARK,"1,480,000",861.12,"1,719",Oct-20,RIVER VALLEY ROAD,Resale,Strata,80,"18,500",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
D'LEEDON,"1,015,000",635.08,"1,598",Oct-20,LEEDON HEIGHTS,Resale,Strata,59,"17,203",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
SOMMERVILLE PARK,"3,400,000","1,948.28","1,745",Oct-20,FARRER DRIVE,Resale,Strata,181,"18,785",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
MARTIN MODERN,"1,992,000",764.24,"2,592",Oct-20,MARTIN PLACE,New Sale,Strata,71,"27,904","1,981,200",Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,11 to 15
ASPEN HEIGHTS,"2,330,000","1,323.97","1,760",Oct-20,RIVER VALLEY ROAD,Resale,Strata,123,"18,943",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
HILLTOPS,"26,000,000","6,372.29","4,080",Oct-20,CAIRNHILL CIRCLE,Resale,Strata,592,"43,919",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THE CLAYMORE,"8,700,000","3,347.6","2,599",Oct-20,CLAYMORE ROAD,Resale,Strata,311,"27,974",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
PARC SOPHIA,"880,000",548.96,"1,603",Oct-20,ADIS ROAD,Resale,Strata,51,"17,255",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MARTIN PLACE RESIDENCES,"3,010,000","1,420.85","2,118",Oct-20,MARTIN PLACE,Resale,Strata,132,"22,803",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
KERRISDALE,"1,400,888","1,259.39","1,112",Oct-20,STURDEE ROAD,Resale,Strata,117,"11,973",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,11 to 15
VALLEY PARK,"2,830,000","1,657.66","1,707",Oct-20,RIVER VALLEY ROAD,Resale,Strata,154,"18,377",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
THE AVENIR,"6,851,300","2,066.69","3,315",Oct-20,RIVER VALLEY CLOSE,New Sale,Strata,192,"35,684",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
CAIRNHILL PLAZA,"5,250,000","3,304.55","1,589",Oct-20,CAIRNHILL ROAD,Resale,Strata,307,"17,101",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
VIVACE,"790,000",398.27,"1,984",Oct-20,TONG WATT ROAD,Resale,Strata,37,"21,351",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
RV POINT,"752,888",355.21,"2,120",Oct-20,RIVER VALLEY ROAD,Resale,Strata,33,"22,815",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE ASTON,"1,075,000",678.13,"1,585",Oct-20,KAY POH ROAD,Resale,Strata,63,"17,063",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
UPTOWN @ FARRER,"1,421,697",731.95,"1,942",Oct-20,PERUMAL ROAD,New Sale,Strata,68,"20,907",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,16 to 20
KERRISDALE,"1,480,000","1,259.39","1,175",Oct-20,STURDEE ROAD,Resale,Strata,117,"12,650",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
PETIT JERVOIS,"1,688,000",645.84,"2,614",Oct-20,JERVOIS ROAD,New Sale,Strata,60,"28,133",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
KOPAR AT NEWTON,"1,252,000",516.67,"2,423",Oct-20,MAKEWAY AVENUE,New Sale,Strata,48,"26,083",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,11 to 15
CYAN,"2,250,000","1,291.68","1,742",Oct-20,KENG CHIN ROAD,Resale,Strata,120,"18,750",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
MELROSE PARK,"3,100,000","1,506.96","2,057",Oct-20,KELLOCK ROAD,Resale,Strata,140,"22,143",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
D'LEEDON,"2,510,000","1,668.42","1,504",Oct-20,LEEDON HEIGHTS,Resale,Strata,155,"16,194",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
UPTOWN @ FARRER,"1,020,000",527.44,"1,934",Oct-20,PERUMAL ROAD,New Sale,Strata,49,"20,816",-,Apartment,1,99 yrs lease commencing from 2017,08,Rest of Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,128,000",484.38,"2,329",Oct-20,FOURTH AVENUE,New Sale,Strata,45,"25,067",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
15 HOLLAND HILL,"7,568,200","2,497.25","3,031",Oct-20,HOLLAND HILL,New Sale,Strata,232,"32,622",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ORCHARD SCOTTS,"3,600,000","2,281.97","1,578",Oct-20,ANTHONY ROAD,Resale,Strata,212,"16,981",-,Condominium,1,99 yrs lease commencing from 2001,09,Core Central Region,01 to 05
WARNER COURT,"4,088,000","2,637.18","1,550",Oct-20,HOLLAND AVENUE,Resale,Strata,245,"16,686",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
HOLLAND PEAK,"1,850,000","1,313.21","1,409",Oct-20,HOLLAND HILL,Resale,Strata,122,"15,164",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE CORNWALL,"2,830,000","1,679.18","1,685",Oct-20,CORNWALL GARDENS,Resale,Strata,156,"18,141",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ONE JERVOIS,"1,750,000","1,011.82","1,730",Oct-20,JERVOIS CLOSE,Resale,Strata,94,"18,617",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
1919,"1,128,000",559.73,"2,015",Oct-20,SOPHIA ROAD,Resale,Strata,52,"21,692",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MARTIN MODERN,"3,606,200","1,420.85","2,448",Oct-20,MARTIN PLACE,New Sale,Strata,132,"26,350","3,478,200",Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,01 to 05
REGENCY PARK,"4,200,000","2,249.68","1,867",Oct-20,NATHAN ROAD,Resale,Strata,209,"20,096",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KOPAR AT NEWTON,"2,285,000","1,054.87","2,166",Oct-20,MAKEWAY AVENUE,New Sale,Strata,98,"23,316",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
CAVENAGH GARDENS,"1,930,000","1,550.02","1,245",Oct-20,CAVENAGH ROAD,Resale,Strata,144,"13,403",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SCOTTS SQUARE,"3,250,000",893.41,"3,638",Oct-20,SCOTTS ROAD,Resale,Strata,83,"39,157",-,Apartment,1,Freehold,09,Core Central Region,31 to 35
DE LENTE,"1,620,000","1,076.4","1,505",Oct-20,HOLLAND ROAD,Resale,Strata,100,"16,200",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ONE JERVOIS,"1,780,000","1,065.64","1,670",Oct-20,JERVOIS CLOSE,Resale,Strata,99,"17,980",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE TRIZON,"2,720,000","1,593.07","1,707",Oct-20,RIDGEWOOD CLOSE,Resale,Strata,148,"18,378",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PARC SOPHIA,"950,000",624.31,"1,522",Oct-20,ADIS ROAD,Resale,Strata,58,"16,379",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SCOTTS SQUARE,"2,122,700",624.31,"3,400",Oct-20,SCOTTS ROAD,Resale,Strata,58,"36,598",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
LEEDON GREEN,"2,197,600",818.06,"2,686",Oct-20,LEEDON HEIGHTS,New Sale,Strata,76,"28,916",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE LAURELS,"3,500,000","1,313.21","2,665",Oct-20,CAIRNHILL ROAD,Resale,Strata,122,"28,689",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
ST THOMAS SUITES,"3,830,000","2,012.87","1,903",Oct-20,ST. THOMAS WALK,Resale,Strata,187,"20,481",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
DEVONSHIRE RESIDENCES,"1,108,800",495.14,"2,239",Oct-20,DEVONSHIRE ROAD,Resale,Strata,46,"24,104",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
PARVIS,"3,000,000","2,002.1","1,498",Oct-20,HOLLAND HILL,Resale,Strata,186,"16,129",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
PETIT JERVOIS,"2,196,000",839.59,"2,616",Oct-20,JERVOIS ROAD,New Sale,Strata,78,"28,154",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
WATERMARK ROBERTSON QUAY,"2,800,000","1,668.42","1,678",Oct-20,RODYK STREET,Resale,Strata,155,"18,065",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
MOUNT SOPHIA SUITES,"950,000",559.73,"1,697",Oct-20,SOPHIA ROAD,Resale,Strata,52,"18,269",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
8 @ MOUNT SOPHIA,"2,050,000","1,442.38","1,421",Oct-20,MOUNT SOPHIA,Resale,Strata,134,"15,299",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,01 to 05
SPRING GROVE,"1,630,000","1,011.82","1,611",Oct-20,GRANGE ROAD,Resale,Strata,94,"17,340",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,11 to 15
LUMA,"2,085,000","1,173.28","1,777",Oct-20,RIVER VALLEY GROVE,Resale,Strata,109,"19,128",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
UE SQUARE,"1,930,000","1,054.87","1,830",Oct-20,RIVER VALLEY ROAD,Resale,Strata,98,"19,694",-,Apartment,1,929 yrs lease commencing from 1953,09,Core Central Region,06 to 10
ASPEN HEIGHTS,"5,177,000","3,100.03","1,670",Oct-20,RIVER VALLEY ROAD,Resale,Strata,288,"17,976",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,16 to 20
RV RESIDENCES,"2,280,000","1,119.46","2,037",Oct-20,RIVER VALLEY ROAD,Resale,Strata,104,"21,923",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
ONE TREE HILL MANSIONS,"1,820,000","1,614.6","1,127",Oct-20,ONE TREE HILL,Resale,Strata,150,"12,133",-,Apartment,1,99 yrs lease commencing from 1973,10,Core Central Region,01 to 05
LOFT @ NATHAN,"830,000",462.85,"1,793",Oct-20,NATHAN ROAD,Resale,Strata,43,"19,302",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
DALVEY COURT,"3,000,000","2,142.04","1,401",Oct-20,DALVEY ESTATE,Resale,Strata,199,"15,075",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,580,000",688.9,"2,294",Oct-20,FOURTH AVENUE,Sub Sale,Strata,64,"24,688",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
LEEDON GREEN,"1,775,100",710.42,"2,499",Oct-20,LEEDON HEIGHTS,New Sale,Strata,66,"26,895",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,628,000",688.9,"2,363",Oct-20,FOURTH AVENUE,New Sale,Strata,64,"25,438",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
8 SAINT THOMAS,"3,655,000","1,302.44","2,806",Oct-20,ST. THOMAS WALK,Resale,Strata,121,"30,207",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
ROYALGREEN,"1,660,000",635.08,"2,614",Oct-20,ANAMALAI AVENUE,New Sale,Strata,59,"28,136",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HOLLAND HILL PARK,"2,280,000","1,539.25","1,481",Oct-20,HOLLAND HILL,Resale,Strata,143,"15,944",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SPANISH VILLAGE,"1,650,000","1,162.51","1,419",Oct-20,FARRER ROAD,Resale,Strata,108,"15,278",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CAIRNHILL RESIDENCES,"2,480,000","1,173.28","2,114",Oct-20,CAIRNHILL CIRCLE,Resale,Strata,109,"22,752",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
CITYLIGHTS,"1,200,000",678.13,"1,770",Oct-20,JELLICOE ROAD,Resale,Strata,63,"19,048",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,31 to 35
GLENTREES,"1,780,000","1,345.5","1,323",Oct-20,MOUNT SINAI LANE,Resale,Strata,125,"14,240",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
THE LADYHILL,"6,950,000","3,283.02","2,117",Oct-20,LADY HILL ROAD,Resale,Strata,305,"22,787",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,548,000","1,108.69","2,298",Oct-20,FOURTH AVENUE,New Sale,Strata,103,"24,738",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
LA CRYSTAL,"1,600,000",904.18,"1,770",Oct-20,KILLINEY ROAD,Resale,Strata,84,"19,048",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
RIVERSHIRE,"2,350,000","1,227.1","1,915",Oct-20,LEONIE HILL,Resale,Strata,114,"20,614",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
LEEDON GREEN,"2,270,300",818.06,"2,775",Oct-20,LEEDON HEIGHTS,New Sale,Strata,76,"29,872",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ZENITH,"1,420,000",742.72,"1,912",Oct-20,ZION ROAD,Resale,Strata,69,"20,580",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
TRENDALE TOWER,"5,100,000","3,207.67","1,590",Oct-20,CAIRNHILL ROAD,Resale,Strata,298,"17,114",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
8 SAINT THOMAS,"3,522,000","1,302.44","2,704",Oct-20,ST. THOMAS WALK,Resale,Strata,121,"29,107",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
SCOTTS 28,"3,850,000","1,733","2,222",Oct-20,SCOTTS ROAD,Resale,Strata,161,"23,913",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
WATERSCAPE AT CAVENAGH,"2,220,000","1,259.39","1,763",Oct-20,CAVENAGH ROAD,Resale,Strata,117,"18,974",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
STARLIGHT SUITES,"2,000,000","1,076.4","1,858",Oct-20,RIVER VALLEY CLOSE,Resale,Strata,100,"20,000",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
KERRISDALE,"1,480,000","1,259.39","1,175",Oct-20,STURDEE ROAD,Resale,Strata,117,"12,650",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
GARDENVILLE,"2,520,000","1,334.74","1,888",Oct-20,WALSHE ROAD,Resale,Strata,124,"20,323",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
QUINTERRA,"2,435,000","1,786.82","1,363",Oct-20,HOLLAND ROAD,Resale,Strata,166,"14,669",-,Apartment,1,99 yrs lease commencing from 2006,10,Core Central Region,11 to 15
MARTIN MODERN,"2,089,700",764.24,"2,619",Oct-20,MARTIN PLACE,New Sale,Strata,71,"28,193","2,001,700",Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,16 to 20
SOPHIA RESIDENCE,"1,750,000","1,087.16","1,610",Oct-20,SOPHIA ROAD,Resale,Strata,101,"17,327",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
1919,"1,080,000",559.73,"1,930",Oct-20,SOPHIA ROAD,Resale,Strata,52,"20,769",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
STUDIOS @ MARNE,"735,000",559.73,"1,313",Oct-20,MARNE ROAD,Resale,Strata,52,"14,135",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
OXFORD SUITES,"920,000",678.13,"1,357",Oct-20,OXFORD ROAD,Resale,Strata,63,"14,603",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,080,000",484.38,"2,230",Oct-20,FOURTH AVENUE,New Sale,Strata,45,"24,000",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
ROYALGREEN,"2,618,000",979.52,"2,673",Oct-20,ANAMALAI AVENUE,New Sale,Strata,91,"28,769",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
GOODWOOD RESIDENCE,"6,500,000","2,604.89","2,495",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,242,"26,860",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ROBERTSON EDGE,"1,200,000",688.9,"1,742",Oct-20,TONG WATT ROAD,Resale,Strata,64,"18,750",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
WILSHIRE RESIDENCES,"1,958,040",742.72,"2,636",Oct-20,FARRER ROAD,New Sale,Strata,69,"28,377",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
RIDGEWOOD,"2,318,000","1,743.77","1,329",Oct-20,MOUNT SINAI RISE,Resale,Strata,162,"14,309",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,01 to 05
MARTIN PLACE RESIDENCES,"2,180,000","1,044.11","2,088",Oct-20,MARTIN PLACE,Resale,Strata,97,"22,474",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
BALMORAL 8,"3,500,000","1,905.23","1,837",Oct-20,BALMORAL ROAD,Resale,Strata,177,"19,774",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE CITRON RESIDENCES,"1,050,000",667.37,"1,573",Oct-20,MARNE ROAD,Resale,Strata,62,"16,935",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
VOLARI,"4,800,000","2,174.33","2,208",Oct-20,BALMORAL ROAD,Resale,Strata,202,"23,762",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"2,405,000","1,108.69","2,169",Oct-20,FOURTH AVENUE,New Sale,Strata,103,"23,350",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
BELMOND GREEN,"2,105,000","1,270.15","1,657",Oct-20,BALMORAL ROAD,Resale,Strata,118,"17,839",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
OUE TWIN PEAKS,"1,438,000",570.49,"2,521",Oct-20,LEONIE HILL ROAD,Resale,Strata,53,"27,132",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,21 to 25
STUDIO 3,"1,585,000",882.65,"1,796",Oct-20,SHANGHAI ROAD,Resale,Strata,82,"19,329",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
GOODWOOD RESIDENCE,"6,200,000","2,454.19","2,526",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,228,"27,193",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
VALLEY PARK,"2,930,000","1,700.71","1,723",Oct-20,RIVER VALLEY ROAD,Resale,Strata,158,"18,544",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,048,000",484.38,"2,164",Oct-20,FOURTH AVENUE,New Sale,Strata,45,"23,289",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,118,000",484.38,"2,308",Oct-20,FOURTH AVENUE,New Sale,Strata,45,"24,844",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,775,000",710.42,"2,499",Oct-20,FOURTH AVENUE,New Sale,Strata,66,"26,894",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
THE AVENIR,"4,768,000","1,571.54","3,034",Oct-20,RIVER VALLEY CLOSE,New Sale,Strata,146,"32,658",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
ROYALGREEN,"2,888,000","1,044.11","2,766",Oct-20,ANAMALAI AVENUE,New Sale,Strata,97,"29,773",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HYLL ON HOLLAND,"1,651,400",656.6,"2,515",Oct-20,HOLLAND ROAD,New Sale,Strata,61,"27,072",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SOMMERVILLE PARK,"3,150,000","1,926.76","1,635",Oct-20,FARRER DRIVE,Resale,Strata,179,"17,598",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
GOODWOOD RESIDENCE,"4,588,000","2,023.63","2,267",Oct-20,BUKIT TIMAH ROAD,Resale,Strata,188,"24,404",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ESPADA,"1,360,000",667.37,"2,038",Oct-20,ST. THOMAS WALK,Resale,Strata,62,"21,935",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
CAIRNHILL PLAZA,"4,150,000","2,820.17","1,472",Oct-20,CAIRNHILL ROAD,Resale,Strata,262,"15,840",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
ELIZABETH HEIGHTS,"4,450,000","2,529.54","1,759",Oct-20,CAIRNHILL ROAD,Resale,Strata,235,"18,936",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
HYLL ON HOLLAND,"1,791,600",656.6,"2,729",Oct-20,HOLLAND ROAD,New Sale,Strata,61,"29,370",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HYLL ON HOLLAND,"1,809,600",656.6,"2,756",Oct-20,HOLLAND ROAD,New Sale,Strata,61,"29,666",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
HYLL ON HOLLAND,"1,723,400",656.6,"2,625",Oct-20,HOLLAND ROAD,New Sale,Strata,61,"28,252",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
D'LEEDON,"2,180,000","1,420.85","1,534",Oct-20,LEEDON HEIGHTS,Resale,Strata,132,"16,515",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
DUCHESS CREST,"2,600,000","1,883.7","1,380",Oct-20,DUCHESS AVENUE,Resale,Strata,175,"14,857",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
TRIBECA,"2,828,000","1,377.79","2,053",Oct-20,KIM SENG ROAD,Resale,Strata,128,"22,094",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
RIVERGATE,"4,600,000","2,088.22","2,203",Oct-20,ROBERTSON QUAY,Resale,Strata,194,"23,711",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE EQUATORIAL,"2,400,000","1,410.08","1,702",Oct-20,STEVENS ROAD,Resale,Strata,131,"18,321",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE TESSARINA,"2,280,000","1,560.78","1,461",Oct-20,WILBY ROAD,Resale,Strata,145,"15,724",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
LE NOUVEL ARDMORE,"16,890,000","4,014.97","4,207",Oct-20,ARDMORE PARK,Resale,Strata,373,"45,282",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
PINEWOOD GARDENS,"3,620,000","2,088.22","1,734",Oct-20,BALMORAL PARK,Resale,Strata,194,"18,660",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
KENTISH GREEN,"1,040,000","1,097.93",947,Oct-20,OXFORD ROAD,Resale,Strata,102,"10,196",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
GISBORNE LIGHT,"1,325,000",936.47,"1,415",Oct-20,EWE BOON ROAD,Resale,Strata,87,"15,230",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PATERSON SUITES,"3,800,000","1,776.06","2,140",Oct-20,PATERSON ROAD,Resale,Strata,165,"23,030",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
8 SAINT THOMAS,"2,550,000",871.88,"2,925",Oct-20,ST. THOMAS WALK,Resale,Strata,81,"31,481",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
HILLTOPS,"7,532,000","2,389.61","3,152",Oct-20,CAIRNHILL CIRCLE,Resale,Strata,222,"33,928",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
HILLTOPS,"7,496,000","2,378.84","3,151",Oct-20,CAIRNHILL CIRCLE,Resale,Strata,221,"33,919",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
NOUVEL 18,"5,475,000","1,765.3","3,101",Oct-20,ANDERSON ROAD,Resale,Strata,164,"33,384",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
