Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BAYWATER,"1,580,000","1,291.68","1,223",Apr-23,BEDOK RESERVOIR ROAD,Resale,Strata,120,"13,167",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
RIPPLE BAY,"2,800,000","2,335.79","1,199",Apr-23,PASIR RIS LINK,Resale,Strata,217,"12,903",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
BEDOK COURT,"2,400,000","2,411.14",995,Apr-23,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,714",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"2,350,000","1,410.08","1,667",Apr-23,HOUGANG AVENUE 7,Sub Sale,Strata,131,"17,939",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,750,000","1,087.16","1,610",Apr-23,TAMPINES LANE,Sub Sale,Strata,101,"17,327",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
PARC VERA,"1,808,000","1,410.08","1,282",Apr-23,HOUGANG STREET 32,Resale,Strata,131,"13,802",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
BRADDELL VIEW,"1,700,000","1,700.71","1,000",Apr-23,BRADDELL HILL,Resale,Strata,158,"10,759",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
THE SANTORINI,"1,400,000","1,119.46","1,251",Apr-23,TAMPINES STREET 86,Resale,Strata,104,"13,462",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
THE LILIUM,"2,408,000","1,291.68","1,864",Apr-23,HOW SUN ROAD,New Sale,Strata,120,"20,067",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
KOVAN REGENCY,"1,839,000","1,130.22","1,627",Apr-23,KOVAN RISE,Resale,Strata,105,"17,514",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,120,000",775.01,"1,445",Apr-23,PUNGGOL WALK,Resale,Strata,72,"15,556",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
D'SUNRISE,"968,000",667.37,"1,450",Apr-23,JOO CHIAT LANE,Resale,Strata,62,"15,613",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
AURA 83,"990,000",635.08,"1,559",Apr-23,DUKU ROAD,Resale,Strata,59,"16,780",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,190,000","1,022.58","1,164",Apr-23,FLORA DRIVE,Resale,Strata,95,"12,526",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
AALTO,"4,000,000","1,550.02","2,581",Apr-23,MEYER ROAD,Resale,Strata,144,"27,778",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
ECO,"835,000",592.02,"1,410",Apr-23,BEDOK SOUTH AVENUE 3,Resale,Strata,55,"15,182",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THOMSON THREE,"2,100,000","1,054.87","1,991",Apr-23,BRIGHT HILL DRIVE,Resale,Strata,98,"21,429",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
THE MINTON,"898,000",613.55,"1,464",Apr-23,HOUGANG STREET 11,Resale,Strata,57,"15,754",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"1,280,000","1,130.22","1,133",Apr-23,SIMEI RISE,Resale,Strata,105,"12,190",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
WATERTOWN,"860,000",527.44,"1,631",Apr-23,PUNGGOL CENTRAL,Resale,Strata,49,"17,551",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
WATERTOWN,"890,000",581.26,"1,531",Apr-23,PUNGGOL CENTRAL,Resale,Strata,54,"16,481",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
BRADDELL VIEW,"1,530,000","1,560.78",980,Apr-23,BRADDELL HILL,Resale,Strata,145,"10,552",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
DAINTREE RESIDENCE,"1,460,000",742.72,"1,966",Apr-23,TOH TUCK ROAD,Sub Sale,Strata,69,"21,159",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
REGENTVILLE,"1,100,000","1,151.75",955,Apr-23,HOUGANG STREET 92,Resale,Strata,107,"10,280",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
THE GAZANIA,"2,968,000","1,851.41","1,603",Apr-23,HOW SUN DRIVE,New Sale,Strata,172,"17,256",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
AMBER PARK,"2,100,000",742.72,"2,827",Apr-23,AMBER GARDENS,Sub Sale,Strata,69,"30,435",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
CARISSA PARK CONDOMINIUM,"1,010,000",968.76,"1,043",Apr-23,FLORA DRIVE,Resale,Strata,90,"11,222",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
FORT GARDENS,"2,650,000","1,442.38","1,837",Apr-23,FORT ROAD,Resale,Strata,134,"19,776",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
NOTTINGHILL SUITES,"898,000",624.31,"1,438",Apr-23,TOH TUCK ROAD,Resale,Strata,58,"15,483",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
THE LILIUM,"3,368,000","1,969.81","1,710",Apr-23,HOW SUN ROAD,New Sale,Strata,183,"18,404",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE HILLSIDE,"1,570,000","1,044.11","1,504",Apr-23,UPPER BUKIT TIMAH ROAD,Resale,Strata,97,"16,186",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
KOVAN REGENCY,"1,800,000","1,054.87","1,706",Apr-23,KOVAN RISE,Resale,Strata,98,"18,367",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
BAYSHORE PARK,"2,580,000","2,195.86","1,175",Apr-23,BAYSHORE ROAD,Resale,Strata,204,"12,647",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
ARCHIPELAGO,"1,500,000","1,033.34","1,452",Apr-23,BEDOK RESERVOIR ROAD,Resale,Strata,96,"15,625",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
MAYFAIR GARDENS,"2,348,862","1,108.69","2,119",Apr-23,RIFLE RANGE ROAD,New Sale,Strata,103,"22,804",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
THE GAZANIA,"2,918,000","1,743.77","1,673",Apr-23,HOW SUN DRIVE,New Sale,Strata,162,"18,012",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE BLOSSOMVALE,"1,675,000",839.59,"1,995",Apr-23,DUNEARN ROAD,Resale,Strata,78,"21,474",-,Condominium,1,999 yrs lease commencing from 1884,21,Rest of Central Region,01 to 05
KENSINGTON PARK CONDOMINIUM,"2,700,000","1,668.42","1,618",Apr-23,KENSINGTON PARK DRIVE,Resale,Strata,155,"17,419",-,Condominium,1,999 yrs lease commencing from 1878,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,766,000","1,033.34","1,709",Apr-23,UPPER PAYA LEBAR ROAD,Resale,Strata,96,"18,396",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
THE TAPESTRY,"1,700,000","1,130.22","1,504",Apr-23,TAMPINES STREET 86,Resale,Strata,105,"16,190",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
Q BAY RESIDENCES,"1,470,000","1,119.46","1,313",Apr-23,TAMPINES STREET 86,Resale,Strata,104,"14,135",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
JUPITER 18,"1,020,000",775.01,"1,316",Apr-23,LORONG 102 CHANGI,Resale,Strata,72,"14,167",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MELVILLE PARK,"895,000",958,934,Apr-23,SIMEI STREET 1,Resale,Strata,89,"10,056",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,130,000",721.19,"1,567",Apr-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"16,866",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE SEAFRONT ON MEYER,"3,850,000","1,603.84","2,400",Apr-23,MEYER ROAD,Resale,Strata,149,"25,839",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
KINGSFORD WATERBAY,"1,200,000",882.65,"1,360",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,82,"14,634",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
COCO PALMS,"1,140,800",753.48,"1,514",Apr-23,PASIR RIS GROVE,Resale,Strata,70,"16,297",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
JADESCAPE,"1,380,000",645.84,"2,137",Apr-23,SHUNFU ROAD,Sub Sale,Strata,60,"23,000",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
SANCTUARY GREEN,"1,300,000",775.01,"1,677",Apr-23,TANJONG RHU ROAD,Resale,Strata,72,"18,056",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
BRADDELL VIEW,"1,780,000","1,614.6","1,102",Apr-23,BRADDELL HILL,Resale,Strata,150,"11,867",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,21 to 25
WATER PLACE,"2,200,000","1,356.26","1,622",Apr-23,TANJONG RHU ROAD,Resale,Strata,126,"17,460",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
MY MANHATTAN,"860,000",559.73,"1,536",Apr-23,SIMEI STREET 3,Resale,Strata,52,"16,538",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"898,000",624.31,"1,438",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,58,"15,483",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"670,000",473.62,"1,415",Apr-23,SENGKANG EAST AVENUE,Resale,Strata,44,"15,227",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GAZANIA,"1,528,000",678.13,"2,253",Apr-23,HOW SUN DRIVE,New Sale,Strata,63,"24,254",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GAZANIA,"1,938,000",958,"2,023",Apr-23,HOW SUN DRIVE,New Sale,Strata,89,"21,775",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
TRILIVE,"1,128,888",624.31,"1,808",Mar-23,TAMPINES ROAD,Resale,Strata,58,"19,464",-,Condominium,1,Freehold,19,Outside Central Region,16 to 20
THE PALETTE,"710,000",505.91,"1,403",Mar-23,PASIR RIS GROVE,Resale,Strata,47,"15,106",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
THE GAZANIA,"1,548,000",678.13,"2,283",Mar-23,HOW SUN DRIVE,New Sale,Strata,63,"24,571",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LUXURIE,"1,040,000",775.01,"1,342",Mar-23,COMPASSVALE ROAD,Resale,Strata,72,"14,444",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIPPLE BAY,"1,200,000",764.24,"1,570",Mar-23,PASIR RIS LINK,Resale,Strata,71,"16,901",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
URBAN VISTA,"745,000",441.32,"1,688",Mar-23,TANAH MERAH KECHIL LINK,Resale,Strata,41,"18,171",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
THE GAZANIA,"1,048,000",462.85,"2,264",Mar-23,HOW SUN DRIVE,New Sale,Strata,43,"24,372",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,250,000","1,044.11","2,155",Mar-23,TANAH MERAH KECHIL LINK,New Sale,Strata,97,"23,196",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
THE LILIUM,"2,278,000","1,227.1","1,856",Mar-23,HOW SUN ROAD,New Sale,Strata,114,"19,982",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"2,228,800","1,227.1","1,816",Mar-23,HOW SUN ROAD,New Sale,Strata,114,"19,551",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"2,488,000","1,356.26","1,834",Mar-23,HOW SUN ROAD,New Sale,Strata,126,"19,746",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE LILIUM,"2,238,000","1,227.1","1,824",Mar-23,HOW SUN ROAD,New Sale,Strata,114,"19,632",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
BALCON EAST,"2,880,000","2,163.56","1,331",Mar-23,UPPER EAST COAST ROAD,Resale,Strata,201,"14,328",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
SAVANNAH CONDOPARK,"1,310,000","1,227.1","1,068",Mar-23,SIMEI RISE,Resale,Strata,114,"11,491",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
MANDARIN GARDENS,"2,080,000","1,528.49","1,361",Mar-23,SIGLAP ROAD,Resale,Strata,142,"14,648",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
WATERTOWN,"1,040,000",678.13,"1,534",Mar-23,PUNGGOL CENTRAL,Resale,Strata,63,"16,508",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
GARDENVISTA,"1,950,000","1,130.22","1,725",Mar-23,DUNEARN ROAD,Resale,Strata,105,"18,571",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
STRATUM,"638,000",452.09,"1,411",Mar-23,ELIAS ROAD,Resale,Strata,42,"15,190",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
WATERVIEW,"1,130,000",979.52,"1,154",Mar-23,TAMPINES AVENUE 1,Resale,Strata,91,"12,418",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
HUME PARK II,"2,330,000","1,474.67","1,580",Mar-23,HUME AVENUE,Resale,Strata,137,"17,007",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
FLORAVIEW,"888,000",731.95,"1,213",Mar-23,ANG MO KIO STREET 66,Resale,Strata,68,"13,059",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
JADESCAPE,"2,215,000","1,011.82","2,189",Mar-23,SHUNFU ROAD,Sub Sale,Strata,94,"23,564",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
RIVERFRONT RESIDENCES,"930,000",613.55,"1,516",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,57,"16,316",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BAYWATER,"1,250,000","1,044.11","1,197",Mar-23,BEDOK RESERVOIR ROAD,Resale,Strata,97,"12,887",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"916,000",710.42,"1,289",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,66,"13,879",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SYMPHONY HEIGHTS,"1,580,000",925.7,"1,707",Mar-23,HUME AVENUE,Resale,Strata,86,"18,372",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,160,000",721.19,"1,608",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"17,313",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
EAST COAST RESIDENCES,"1,650,000","1,001.05","1,648",Mar-23,UPPER EAST COAST ROAD,Resale,Strata,93,"17,742",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
OPTIMA @ TANAH MERAH,"1,633,000","1,173.28","1,392",Mar-23,TANAH MERAH KECHIL AVENUE,Resale,Strata,109,"14,982",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
THE MAKENA,"2,850,000","1,506.96","1,891",Mar-23,MEYER ROAD,Resale,Strata,140,"20,357",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
FLAMINGO VALLEY,"2,200,000","1,216.33","1,809",Mar-23,SIGLAP ROAD,Resale,Strata,113,"19,469",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
STARS OF KOVAN,"851,321",505.91,"1,683",Mar-23,UPPER SERANGOON ROAD,Resale,Strata,47,"18,113",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"770,000",462.85,"1,664",Mar-23,TAMPINES LANE,Sub Sale,Strata,43,"17,907",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
EASTWOOD REGENCY,"705,000",409.03,"1,724",Mar-23,EASTWOOD ROAD,Resale,Strata,38,"18,553",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
EVERGREEN PARK,"1,080,000","1,022.58","1,056",Mar-23,HOUGANG AVENUE 7,Resale,Strata,95,"11,368",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
THE SCALA,"825,000",473.62,"1,742",Mar-23,SERANGOON AVENUE 3,Resale,Strata,44,"18,750",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
COCO PALMS,"1,585,000","1,097.93","1,444",Mar-23,PASIR RIS GROVE,Resale,Strata,102,"15,539",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
ROYAL HALLMARK,"1,985,000",936.47,"2,120",Mar-23,HAIG LANE,New Sale,Strata,87,"22,816",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE ALPS RESIDENCES,"1,460,000","1,087.16","1,343",Mar-23,TAMPINES STREET 86,Resale,Strata,101,"14,455",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
THE MINTON,"1,660,000","1,108.69","1,497",Mar-23,HOUGANG STREET 11,Resale,Strata,103,"16,117",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,16 to 20
AMBER PARK,"5,206,960","2,142.04","2,431",Mar-23,AMBER GARDENS,New Sale,Strata,199,"26,166",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
AFFINITY AT SERANGOON,"940,000",538.2,"1,747",Mar-23,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,50,"18,800",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SKY VUE,"1,638,000",807.3,"2,029",Mar-23,BISHAN STREET 15,Resale,Strata,75,"21,840",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
SAVANNAH CONDOPARK,"1,636,000","1,453.14","1,126",Mar-23,SIMEI RISE,Resale,Strata,135,"12,119",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
8 EDEN GROVE,"1,380,000","1,108.69","1,245",Mar-23,EDEN GROVE,Resale,Strata,103,"13,398",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
TEMBELING RESIDENCE,"730,000",419.8,"1,739",Mar-23,TEMBELING ROAD,Resale,Strata,39,"18,718",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MERLOT VILLE,"1,550,000","1,044.11","1,485",Mar-23,TELOK KURAU ROAD,Resale,Strata,97,"15,979",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
OASIS @ ELIAS,"1,200,000","1,216.33",987,Mar-23,ELIAS ROAD,Resale,Strata,113,"10,619",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
WATERTOWN,"2,520,000","1,356.26","1,858",Mar-23,PUNGGOL CENTRAL,Resale,Strata,126,"20,000",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
AQUARIUS BY THE PARK,"1,570,000","1,323.97","1,186",Mar-23,BEDOK RESERVOIR VIEW,Resale,Strata,123,"12,764",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
ECO,"870,000",548.96,"1,585",Mar-23,BEDOK SOUTH AVENUE 3,Resale,Strata,51,"17,059",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,860,000","1,194.8","1,557",Mar-23,COMPASSVALE BOW,Resale,Strata,111,"16,757",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
SKY HABITAT,"1,630,000",893.41,"1,824",Mar-23,BISHAN STREET 15,Resale,Strata,83,"19,639",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,11 to 15
D'NEST,"1,848,000","1,431.61","1,291",Mar-23,PASIR RIS GROVE,Resale,Strata,133,"13,895",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
THE SANTORINI,"1,195,000",914.94,"1,306",Mar-23,TAMPINES STREET 86,Resale,Strata,85,"14,059",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,158,000",721.19,"1,606",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,67,"17,284",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE PANORAMA,"1,880,000","1,001.05","1,878",Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,93,"20,215",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
AMO RESIDENCE,"3,378,000","1,474.67","2,291",Mar-23,ANG MO KIO RISE,New Sale,Strata,137,"24,657",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,21 to 25
BEDOK COURT,"1,200,000","1,173.28","1,023",Mar-23,BEDOK SOUTH AVENUE 3,Resale,Strata,109,"11,009",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
EAST MEADOWS,"1,570,000","1,356.26","1,158",Mar-23,TANAH MERAH KECHIL ROAD,Resale,Strata,126,"12,460",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
WATERTOWN,"935,000",559.73,"1,670",Mar-23,PUNGGOL CENTRAL,Resale,Strata,52,"17,981",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
OASIS @ ELIAS,"1,300,000","1,194.8","1,088",Mar-23,ELIAS ROAD,Resale,Strata,111,"11,712",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
EURO-ASIA LODGE,"2,100,000","1,345.5","1,561",Mar-23,JOO CHIAT TERRACE,Resale,Strata,125,"16,800",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SEASIDE RESIDENCES,"1,380,000",678.13,"2,035",Mar-23,SIGLAP LINK,Resale,Strata,63,"21,905",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
SYMPHONY HEIGHTS,"2,050,000","1,410.08","1,454",Mar-23,HUME AVENUE,Resale,Strata,131,"15,649",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
PARC OLYMPIA,"880,000",775.01,"1,135",Mar-23,FLORA DRIVE,Resale,Strata,72,"12,222",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,230,000",667.37,"1,843",Mar-23,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"19,839",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
WATER PLACE,"1,260,000",731.95,"1,721",Mar-23,TANJONG RHU ROAD,Resale,Strata,68,"18,529",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,01 to 05
MODENA,"1,510,000","1,410.08","1,071",Mar-23,SIMEI STREET 4,Resale,Strata,131,"11,527",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,01 to 05
THE TAPESTRY,"1,180,000",699.66,"1,687",Mar-23,TAMPINES STREET 86,Resale,Strata,65,"18,154",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
KOVAN GRANDEUR,"930,000",742.72,"1,252",Mar-23,TAMPINES ROAD,Resale,Strata,69,"13,478",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
BLISS@KOVAN,"1,860,000","1,227.1","1,516",Mar-23,SIMON LANE,Resale,Strata,114,"16,316",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE CLEARWATER,"1,500,000","1,259.39","1,191",Mar-23,BEDOK RESERVOIR VIEW,Resale,Strata,117,"12,821",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"950,000",731.95,"1,298",Mar-23,UPPER SERANGOON VIEW,Resale,Strata,68,"13,971",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE ALPS RESIDENCES,"693,000",462.85,"1,497",Mar-23,TAMPINES STREET 86,Resale,Strata,43,"16,116",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,11 to 15
TANAMERA CREST,"1,120,000","1,162.51",963,Mar-23,PARI DEDAP WALK,Resale,Strata,108,"10,370",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"820,000",516.67,"1,587",Mar-23,HOUGANG AVENUE 7,Sub Sale,Strata,48,"17,083",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
DUNMAN VIEW,"1,770,000","1,237.86","1,430",Mar-23,HAIG ROAD,Resale,Strata,115,"15,391",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
THE SPRINGBLOOM,"1,900,000","1,302.44","1,459",Mar-23,SERANGOON AVENUE 3,Resale,Strata,121,"15,702",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
CAVENDISH PARK,"2,050,000","1,280.92","1,600",Mar-23,PINE GROVE,Resale,Strata,119,"17,227",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,16 to 20
MELVILLE PARK,"880,000","1,001.05",879,Mar-23,SIMEI STREET 1,Resale,Strata,93,"9,462",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
SCENECA RESIDENCE,"1,939,000",904.18,"2,144",Mar-23,TANAH MERAH KECHIL LINK,New Sale,Strata,84,"23,083",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
BEDOK COURT,"1,280,000","1,194.8","1,071",Mar-23,BEDOK SOUTH AVENUE 3,Resale,Strata,111,"11,532",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
FORETT AT BUKIT TIMAH,"1,840,000",893.41,"2,060",Mar-23,TOH TUCK ROAD,New Sale,Strata,83,"22,169",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
LA FIESTA,"2,000,000","1,646.89","1,214",Mar-23,SENGKANG SQUARE,Resale,Strata,153,"13,072",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
